ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,CLAIM_AMOUNT
3982,65+,male,majority,20-29y,university,middle class,0.45,0.0,before 2015,1.0,0.0,10238,4459.0,sedan,1,0,1,0.0,0.0
3983,65+,female,majority,30y+,university,middle class,0.63,1.0,before 2015,1.0,0.0,10238,1710.0,sedan,0,0,0,0.0,0.0
3984,40-64,male,majority,10-19y,university,poverty,0.45,1.0,before 2015,1.0,0.0,10238,10860.0,sedan,0,0,0,0.0,0.0
3985,65+,male,majority,30y+,none,poverty,0.74,0.0,after 2015,0.0,0.0,10238,7650.0,sedan,1,0,0,0.0,0.0
3986,26-39,male,majority,10-19y,none,upper class,0.34,1.0,after 2015,1.0,1.0,10238,6712.0,sedan,0,0,0,0.0,0.0
3987,40-64,female,majority,10-19y,none,poverty,0.69,1.0,before 2015,0.0,0.0,10238,11222.0,sedan,2,0,0,0.0,0.0
3988,26-39,male,majority,10-19y,none,upper class,0.37,1.0,after 2015,1.0,1.0,10238,2831.0,sedan,0,0,0,0.0,0.0
3989,40-64,male,majority,10-19y,university,upper class,0.77,0.0,after 2015,1.0,0.0,10238,5792.0,sports car,0,0,1,0.0,0.0
3990,40-64,female,majority,10-19y,none,poverty,0.45,1.0,after 2015,1.0,1.0,10238,12523.0,sedan,0,0,0,0.0,0.0
3991,40-64,male,majority,20-29y,none,working class,0.71,0.0,after 2015,0.0,0.0,10238,4636.0,sedan,0,0,1,0.0,0.0
3992,26-39,male,majority,0-9y,none,working class,0.33,0.0,before 2015,1.0,0.0,10238,8025.0,sedan,0,0,0,1.0,1457.32
3993,26-39,male,majority,10-19y,university,middle class,0.56,1.0,before 2015,1.0,0.0,10238,6865.0,sedan,0,0,0,0.0,0.0
3994,40-64,male,majority,10-19y,high school,middle class,0.67,0.0,after 2015,0.0,1.0,10238,2427.0,sedan,1,0,1,0.0,0.0
3995,26-39,male,majority,10-19y,high school,working class,0.49,1.0,after 2015,1.0,1.0,10238,6613.0,sedan,0,0,1,0.0,0.0
3996,26-39,male,majority,10-19y,high school,working class,0.4,1.0,before 2015,0.0,0.0,10238,6292.0,sedan,1,0,0,0.0,0.0
3997,40-64,male,majority,10-19y,high school,upper class,0.77,0.0,after 2015,1.0,0.0,10238,5397.0,sports car,1,0,0,0.0,0.0
3998,40-64,female,majority,20-29y,high school,middle class,0.71,1.0,before 2015,1.0,1.0,10238,5838.0,sedan,0,0,0,0.0,0.0
3999,65+,male,majority,30y+,none,middle class,0.33,1.0,after 2015,1.0,0.0,10238,3030.0,sedan,1,0,0,0.0,0.0
4000,40-64,male,majority,10-19y,high school,poverty,0.68,0.0,before 2015,0.0,0.0,10238,9817.0,sedan,0,0,1,0.0,0.0
4001,26-39,male,majority,10-19y,university,working class,0.75,0.0,before 2015,0.0,0.0,10238,8961.0,sedan,1,0,0,0.0,0.0
4002,65+,female,majority,30y+,university,working class,0.61,0.0,before 2015,1.0,1.0,10238,9071.0,sedan,0,0,0,0.0,0.0
4003,26-39,female,majority,0-9y,none,middle class,0.73,0.0,after 2015,1.0,1.0,10238,6679.0,sedan,1,0,0,0.0,0.0
4004,26-39,male,majority,0-9y,none,working class,0.45,1.0,before 2015,1.0,0.0,10238,5247.0,sedan,0,0,0,0.0,0.0
4005,26-39,female,majority,10-19y,none,middle class,0.44,0.0,before 2015,1.0,1.0,10238,8189.0,sedan,1,0,1,0.0,0.0
4006,26-39,female,majority,10-19y,university,poverty,0.59,0.0,before 2015,0.0,1.0,10238,14013.0,sports car,0,0,1,0.0,0.0
4007,26-39,male,majority,0-9y,high school,upper class,0.64,0.0,after 2015,0.0,1.0,10238,4542.0,sports car,1,0,1,0.0,0.0
4008,65+,male,majority,30y+,none,working class,0.33,1.0,after 2015,1.0,0.0,10238,5593.0,sedan,1,0,2,1.0,2540.81
4009,65+,male,majority,30y+,university,poverty,0.3,1.0,after 2015,1.0,1.0,10238,5569.0,sedan,0,0,0,0.0,0.0
4010,26-39,male,majority,10-19y,none,middle class,0.79,1.0,after 2015,1.0,1.0,10238,6566.0,sedan,1,0,1,0.0,0.0
4011,16-25,female,majority,0-9y,none,middle class,0.56,0.0,before 2015,1.0,1.0,10238,3043.0,sedan,0,0,0,1.0,3866.35
4012,40-64,male,majority,20-29y,university,working class,0.6,1.0,after 2015,0.0,0.0,10238,12084.0,sports car,0,0,0,1.0,1587.61
4013,40-64,male,majority,20-29y,high school,middle class,0.68,1.0,after 2015,1.0,0.0,10238,7541.0,sedan,0,0,1,0.0,0.0
4014,26-39,female,majority,10-19y,high school,middle class,0.54,0.0,before 2015,0.0,0.0,10238,5615.0,sedan,1,0,2,0.0,0.0
4015,26-39,female,majority,0-9y,high school,middle class,0.51,1.0,before 2015,1.0,1.0,10238,8985.0,sedan,0,1,0,0.0,0.0
4016,26-39,male,majority,10-19y,university,middle class,0.75,1.0,before 2015,1.0,0.0,10238,4520.0,sedan,1,0,0,0.0,0.0
4017,16-25,female,majority,0-9y,high school,poverty,0.71,0.0,after 2015,1.0,1.0,10238,5747.0,sedan,0,0,0,0.0,0.0
4018,26-39,male,majority,10-19y,none,poverty,0.63,1.0,before 2015,1.0,1.0,10238,9738.0,sedan,3,0,0,0.0,0.0
4019,26-39,female,majority,10-19y,high school,working class,0.33,1.0,before 2015,0.0,1.0,10238,5229.0,sedan,0,0,1,0.0,0.0
4020,65+,male,majority,30y+,none,upper class,0.47,1.0,after 2015,0.0,0.0,10238,6561.0,sedan,0,0,0,0.0,0.0
4021,40-64,male,majority,10-19y,none,working class,0.53,1.0,after 2015,1.0,1.0,10238,7683.0,sedan,0,0,1,0.0,0.0
4022,26-39,male,majority,10-19y,none,middle class,0.66,0.0,before 2015,0.0,1.0,10238,8959.0,sedan,2,0,1,0.0,0.0
4023,16-25,female,majority,0-9y,university,upper class,0.37,1.0,after 2015,1.0,1.0,10238,8156.0,sedan,0,0,0,0.0,0.0
4024,65+,female,majority,30y+,high school,poverty,0.73,0.0,before 2015,1.0,1.0,10238,6645.0,sports car,0,0,0,0.0,0.0
4025,40-64,female,majority,10-19y,university,middle class,0.65,0.0,after 2015,1.0,0.0,10238,10763.0,sedan,1,0,1,0.0,0.0
4026,26-39,male,majority,10-19y,none,working class,0.48,0.0,before 2015,0.0,1.0,10238,1000.0,sedan,0,0,0,0.0,0.0
4027,26-39,male,majority,10-19y,high school,working class,0.63,0.0,after 2015,0.0,0.0,10238,10043.0,sedan,0,0,0,0.0,0.0
4028,26-39,male,majority,10-19y,none,poverty,0.51,1.0,before 2015,1.0,0.0,10238,4307.0,sedan,1,0,2,0.0,0.0
4029,26-39,female,majority,10-19y,none,upper class,0.79,0.0,before 2015,0.0,0.0,10238,5059.0,sedan,2,0,2,0.0,0.0
4030,65+,male,majority,30y+,high school,poverty,0.71,0.0,after 2015,0.0,1.0,10238,2318.0,sedan,1,0,3,0.0,0.0
4031,26-39,female,majority,0-9y,university,working class,0.48,1.0,after 2015,1.0,1.0,10238,14995.0,sedan,0,0,0,1.0,2722.2
4032,40-64,female,majority,10-19y,high school,middle class,0.7,0.0,after 2015,1.0,0.0,10238,5731.0,sports car,0,0,0,1.0,965.48
4033,40-64,female,majority,10-19y,university,middle class,0.52,0.0,before 2015,0.0,1.0,10238,6779.0,sedan,1,0,1,0.0,0.0
4034,26-39,male,majority,0-9y,university,upper class,0.5,1.0,after 2015,1.0,0.0,10238,8041.0,sedan,2,0,0,0.0,0.0
4035,40-64,female,majority,10-19y,high school,upper class,0.34,0.0,before 2015,1.0,0.0,10238,2104.0,sedan,0,0,1,0.0,0.0
4036,26-39,female,majority,10-19y,university,upper class,0.77,0.0,after 2015,0.0,1.0,10238,12435.0,sports car,1,0,1,0.0,0.0
4037,40-64,male,majority,10-19y,none,upper class,0.79,1.0,before 2015,1.0,1.0,10238,4081.0,sedan,0,0,1,0.0,0.0
4038,26-39,female,majority,10-19y,university,middle class,0.75,0.0,before 2015,0.0,0.0,10238,10135.0,sedan,1,0,1,0.0,0.0
4039,40-64,male,majority,10-19y,high school,working class,0.45,1.0,before 2015,1.0,0.0,10238,10270.0,sedan,0,0,0,0.0,0.0
4040,16-25,female,majority,0-9y,university,upper class,0.37,1.0,after 2015,1.0,0.0,10238,10593.0,sedan,0,0,0,1.0,3358.77
4041,65+,female,majority,30y+,high school,working class,0.59,1.0,before 2015,1.0,1.0,10238,10466.0,sedan,0,0,1,0.0,0.0
4042,65+,female,majority,30y+,high school,working class,0.55,0.0,after 2015,0.0,0.0,10238,11191.0,sedan,0,0,0,0.0,0.0
4043,26-39,female,majority,0-9y,high school,middle class,0.7,1.0,after 2015,1.0,1.0,10238,7537.0,sedan,1,0,1,0.0,0.0
4044,65+,male,majority,30y+,university,middle class,0.64,1.0,before 2015,0.0,0.0,10238,11171.0,sedan,0,0,0,0.0,0.0
4045,65+,female,majority,30y+,high school,upper class,0.74,0.0,after 2015,1.0,0.0,10238,10334.0,sedan,0,1,1,0.0,0.0
4046,40-64,male,majority,10-19y,none,middle class,0.52,0.0,after 2015,0.0,1.0,10238,8517.0,sedan,0,0,0,0.0,0.0
4047,26-39,female,majority,10-19y,none,poverty,0.63,1.0,after 2015,1.0,0.0,10238,9547.0,sedan,2,0,0,0.0,0.0
4048,26-39,male,majority,0-9y,university,poverty,0.41,0.0,after 2015,1.0,1.0,10238,4810.0,sedan,0,0,1,0.0,0.0
4049,65+,female,majority,30y+,university,poverty,0.63,1.0,before 2015,0.0,1.0,10238,3438.0,sedan,0,0,1,0.0,0.0
4050,65+,male,majority,30y+,none,working class,0.52,1.0,before 2015,1.0,1.0,10238,9343.0,sports car,1,0,0,1.0,2343.05
4051,26-39,female,majority,10-19y,high school,upper class,0.38,1.0,after 2015,0.0,1.0,10238,9332.0,sedan,0,0,1,0.0,0.0
4052,40-64,female,majority,20-29y,none,working class,0.75,1.0,after 2015,0.0,0.0,10238,6106.0,sedan,1,0,2,0.0,0.0
4053,65+,male,majority,20-29y,high school,middle class,0.41,0.0,after 2015,1.0,0.0,10238,9655.0,sedan,0,1,0,0.0,0.0
4054,65+,male,majority,20-29y,high school,middle class,0.54,1.0,after 2015,0.0,1.0,10238,8514.0,sedan,0,0,1,0.0,0.0
4055,26-39,male,majority,0-9y,university,upper class,0.36,1.0,before 2015,1.0,0.0,10238,6103.0,sports car,0,1,0,0.0,0.0
4056,26-39,male,majority,10-19y,none,upper class,0.57,1.0,before 2015,0.0,0.0,10238,7305.0,sedan,0,0,1,0.0,0.0
4057,26-39,female,majority,10-19y,university,poverty,0.35,1.0,after 2015,0.0,1.0,10238,2683.0,sedan,1,0,0,0.0,0.0
4058,40-64,female,majority,20-29y,high school,working class,0.74,1.0,before 2015,0.0,1.0,10238,2078.0,sedan,1,0,0,0.0,0.0
4059,26-39,male,majority,10-19y,high school,poverty,0.68,0.0,before 2015,1.0,1.0,10238,4206.0,sedan,0,0,1,0.0,0.0
4060,26-39,male,majority,10-19y,none,upper class,0.62,1.0,before 2015,1.0,0.0,10238,12615.0,sedan,1,0,0,0.0,0.0
4061,26-39,male,majority,10-19y,high school,poverty,0.66,0.0,after 2015,1.0,1.0,10238,6201.0,sedan,2,0,0,0.0,0.0
4062,40-64,female,majority,10-19y,university,working class,0.49,0.0,before 2015,0.0,0.0,10238,10998.0,sedan,0,0,0,0.0,0.0
4063,16-25,female,majority,0-9y,high school,poverty,0.58,0.0,before 2015,1.0,1.0,10238,6006.0,sedan,1,0,0,0.0,0.0
4064,26-39,female,majority,10-19y,none,upper class,0.7,1.0,before 2015,1.0,1.0,10238,1000.0,sedan,0,0,2,0.0,0.0
4065,26-39,female,majority,10-19y,high school,working class,0.36,0.0,before 2015,0.0,1.0,10238,7630.0,sports car,1,0,0,0.0,0.0
4066,40-64,male,majority,20-29y,university,upper class,0.34,1.0,before 2015,1.0,1.0,10238,8613.0,sedan,1,2,0,1.0,1414.63
4067,16-25,female,majority,0-9y,university,middle class,0.77,0.0,before 2015,1.0,0.0,10238,1802.0,sedan,1,1,1,0.0,0.0
4068,40-64,male,majority,10-19y,university,working class,0.36,1.0,before 2015,0.0,0.0,10238,5354.0,sports car,0,0,0,0.0,0.0
4069,40-64,female,majority,10-19y,university,poverty,0.73,1.0,after 2015,1.0,1.0,10238,7192.0,sedan,0,1,0,0.0,0.0
4070,65+,female,majority,30y+,none,upper class,0.59,1.0,before 2015,1.0,0.0,10238,11859.0,sedan,1,0,2,0.0,0.0
4071,26-39,male,majority,0-9y,high school,middle class,0.33,0.0,after 2015,1.0,1.0,10238,6387.0,sedan,1,0,2,1.0,8555.12
4072,26-39,male,majority,0-9y,high school,middle class,0.72,1.0,after 2015,0.0,1.0,10238,7684.0,sedan,1,0,1,0.0,0.0
4073,26-39,male,majority,10-19y,university,middle class,0.46,1.0,after 2015,0.0,0.0,10238,2247.0,sedan,1,0,0,0.0,0.0
4074,26-39,female,majority,10-19y,none,working class,0.64,1.0,before 2015,0.0,1.0,10238,5553.0,sedan,0,0,2,0.0,0.0
4075,26-39,female,majority,10-19y,high school,poverty,0.56,1.0,after 2015,0.0,1.0,10238,11296.0,sedan,0,0,1,0.0,0.0
4076,65+,male,majority,30y+,university,working class,0.41,0.0,before 2015,1.0,0.0,10238,8907.0,sedan,0,0,0,0.0,0.0
4077,26-39,male,majority,10-19y,high school,working class,0.57,1.0,before 2015,1.0,0.0,10238,5253.0,sedan,1,1,1,0.0,0.0
4078,65+,female,majority,30y+,none,upper class,0.37,1.0,before 2015,0.0,0.0,10238,8035.0,sports car,0,0,1,0.0,0.0
4079,40-64,male,majority,20-29y,university,middle class,0.72,1.0,before 2015,1.0,0.0,10238,5969.0,sedan,0,0,0,0.0,0.0
4080,40-64,male,majority,10-19y,none,upper class,0.53,1.0,before 2015,1.0,1.0,10238,4691.0,sedan,0,0,0,0.0,0.0
4081,16-25,male,majority,0-9y,none,working class,0.37,1.0,after 2015,0.0,1.0,10238,16482.0,sedan,0,0,1,0.0,0.0
4082,40-64,female,majority,10-19y,university,poverty,0.7,1.0,after 2015,1.0,0.0,10238,6128.0,sports car,1,0,2,0.0,0.0
4083,26-39,male,majority,10-19y,high school,working class,0.6,0.0,before 2015,0.0,0.0,10238,11828.0,sedan,2,0,1,0.0,0.0
4084,26-39,female,majority,0-9y,university,working class,0.8,1.0,after 2015,0.0,1.0,10238,1000.0,sports car,1,0,1,0.0,0.0
4085,26-39,male,majority,10-19y,high school,middle class,0.8,0.0,after 2015,0.0,0.0,10238,10755.0,sedan,0,0,2,0.0,0.0
4086,65+,male,majority,30y+,high school,upper class,0.54,0.0,after 2015,1.0,0.0,10238,10260.0,sedan,1,0,0,0.0,0.0
4087,26-39,female,majority,10-19y,university,poverty,0.55,1.0,after 2015,1.0,0.0,10238,4731.0,sedan,1,0,0,0.0,0.0
4088,40-64,female,majority,20-29y,university,poverty,0.49,1.0,before 2015,0.0,0.0,10238,8742.0,sedan,0,1,1,0.0,0.0
4089,16-25,female,majority,0-9y,university,working class,0.47,1.0,after 2015,0.0,1.0,10238,3511.0,sedan,0,0,1,0.0,0.0
4090,26-39,male,majority,10-19y,university,working class,0.41,0.0,after 2015,0.0,0.0,10238,3357.0,sedan,1,0,0,0.0,0.0
4091,26-39,male,majority,10-19y,university,working class,0.71,1.0,after 2015,1.0,1.0,10238,5819.0,sedan,0,0,0,0.0,0.0
4092,16-25,male,majority,0-9y,university,poverty,0.33,1.0,before 2015,0.0,1.0,10238,10494.0,sedan,1,0,0,0.0,0.0
4093,40-64,female,majority,20-29y,university,working class,0.39,0.0,after 2015,0.0,0.0,10238,5218.0,sedan,0,0,0,0.0,0.0
4094,65+,female,majority,30y+,university,upper class,0.5,1.0,after 2015,0.0,0.0,10238,7384.0,sedan,2,0,0,0.0,0.0
4095,26-39,female,majority,10-19y,high school,working class,0.63,0.0,before 2015,1.0,0.0,10238,9663.0,sedan,1,0,0,0.0,0.0
4096,65+,male,majority,30y+,university,working class,0.8,1.0,after 2015,0.0,0.0,10238,7043.0,sedan,0,0,2,0.0,0.0
4097,40-64,male,majority,20-29y,high school,working class,0.47,0.0,before 2015,0.0,0.0,10238,13178.0,sedan,0,0,0,0.0,0.0
4098,26-39,male,majority,10-19y,none,poverty,0.8,0.0,before 2015,1.0,1.0,10238,1000.0,sedan,1,0,1,0.0,0.0
4099,16-25,male,majority,0-9y,university,upper class,0.5,0.0,after 2015,0.0,0.0,10238,5888.0,sedan,2,0,0,0.0,0.0
4100,65+,female,majority,30y+,high school,working class,0.44,1.0,before 2015,0.0,0.0,10238,4923.0,sedan,1,0,1,0.0,0.0
4101,26-39,female,majority,10-19y,none,working class,0.4,0.0,before 2015,1.0,0.0,10238,6356.0,sedan,1,0,1,0.0,0.0
4102,40-64,female,majority,10-19y,university,middle class,0.5,0.0,after 2015,0.0,1.0,10238,7851.0,sports car,0,0,1,0.0,0.0
4103,26-39,female,majority,0-9y,none,upper class,0.68,1.0,after 2015,1.0,1.0,10238,9475.0,sedan,0,0,0,0.0,0.0
4104,65+,male,majority,30y+,none,poverty,0.7,0.0,before 2015,1.0,0.0,10238,4535.0,sedan,0,0,0,0.0,0.0
4105,40-64,male,majority,20-29y,high school,poverty,0.65,0.0,before 2015,0.0,1.0,10238,6196.0,sedan,1,0,0,0.0,0.0
4106,40-64,female,majority,10-19y,none,poverty,0.38,0.0,after 2015,1.0,1.0,10238,6545.0,sedan,1,0,2,0.0,0.0
4107,40-64,male,majority,20-29y,none,middle class,0.65,1.0,after 2015,1.0,1.0,10238,9541.0,sedan,0,0,0,0.0,0.0
4108,26-39,male,majority,0-9y,high school,upper class,0.37,0.0,after 2015,1.0,0.0,10238,5770.0,sedan,0,0,0,0.0,0.0
4109,40-64,female,majority,20-29y,university,working class,0.67,0.0,after 2015,1.0,1.0,10238,8760.0,sports car,0,0,0,0.0,0.0
4110,40-64,female,majority,20-29y,high school,upper class,0.3,1.0,after 2015,1.0,1.0,10238,4878.0,sedan,0,0,0,0.0,0.0
4111,26-39,male,majority,10-19y,none,upper class,0.59,0.0,after 2015,0.0,1.0,10238,4190.0,sedan,0,0,0,0.0,0.0
4112,26-39,female,majority,10-19y,university,working class,0.79,1.0,before 2015,1.0,1.0,10238,8783.0,sedan,0,0,0,0.0,0.0
4113,26-39,female,majority,10-19y,university,poverty,0.78,1.0,before 2015,0.0,0.0,10238,6488.0,sports car,1,1,0,0.0,0.0
4114,26-39,female,majority,10-19y,high school,middle class,0.72,0.0,after 2015,0.0,1.0,10238,11387.0,sedan,1,0,1,0.0,0.0
4115,40-64,female,majority,20-29y,high school,working class,0.35,1.0,before 2015,0.0,1.0,10238,10227.0,sedan,1,0,0,0.0,0.0
4116,40-64,male,majority,20-29y,high school,working class,0.39,1.0,before 2015,1.0,1.0,10238,8218.0,sedan,0,0,1,0.0,0.0
4117,40-64,male,majority,20-29y,high school,working class,0.79,0.0,after 2015,1.0,0.0,10238,6408.0,sedan,1,0,0,1.0,1677.07
4118,16-25,female,majority,0-9y,high school,poverty,0.6,1.0,before 2015,0.0,1.0,10238,7374.0,sedan,0,0,0,0.0,0.0
4119,26-39,male,majority,10-19y,high school,poverty,0.61,0.0,before 2015,0.0,0.0,10238,3087.0,sedan,1,0,1,0.0,0.0
4120,26-39,female,majority,10-19y,high school,upper class,0.32,0.0,before 2015,1.0,0.0,10238,6441.0,sedan,1,0,0,0.0,0.0
4121,40-64,male,majority,10-19y,university,middle class,0.54,0.0,after 2015,1.0,0.0,10238,6340.0,sedan,0,1,0,0.0,0.0
4122,40-64,female,majority,20-29y,none,middle class,0.78,1.0,after 2015,1.0,0.0,10238,3976.0,sedan,0,0,3,0.0,0.0
4123,26-39,male,majority,10-19y,university,middle class,0.49,1.0,after 2015,1.0,1.0,10238,6379.0,sedan,1,0,0,0.0,0.0
4124,26-39,female,majority,10-19y,high school,poverty,0.7,1.0,after 2015,1.0,1.0,10238,10889.0,sedan,1,0,1,0.0,0.0
4125,26-39,female,majority,0-9y,university,poverty,0.69,1.0,after 2015,0.0,1.0,10238,4818.0,sedan,0,1,1,0.0,0.0
4126,40-64,female,majority,10-19y,none,middle class,0.63,1.0,after 2015,1.0,1.0,10238,6015.0,sedan,0,0,0,0.0,0.0
4127,65+,female,majority,20-29y,university,working class,0.63,1.0,before 2015,0.0,0.0,10238,1000.0,sedan,0,0,1,0.0,0.0
4128,40-64,female,majority,20-29y,high school,upper class,0.36,1.0,after 2015,0.0,0.0,10238,7633.0,sedan,0,0,0,0.0,0.0
4129,16-25,female,majority,0-9y,high school,working class,0.54,0.0,before 2015,1.0,1.0,10238,8594.0,sedan,0,0,2,1.0,500.0
4130,26-39,female,majority,10-19y,university,working class,0.55,1.0,before 2015,1.0,0.0,10238,6526.0,sedan,1,0,0,0.0,0.0
4131,40-64,male,majority,20-29y,high school,poverty,0.59,0.0,before 2015,0.0,0.0,10238,3581.0,sedan,0,0,0,1.0,10224.88
4132,26-39,male,majority,10-19y,high school,middle class,0.44,0.0,before 2015,0.0,0.0,10238,7357.0,sedan,0,0,0,0.0,0.0
4133,26-39,female,majority,0-9y,high school,poverty,0.7,0.0,before 2015,0.0,1.0,10238,7748.0,sedan,0,0,0,0.0,0.0
4134,26-39,female,majority,0-9y,none,upper class,0.54,1.0,after 2015,0.0,1.0,10238,10126.0,sedan,0,0,1,0.0,0.0
4135,16-25,female,majority,0-9y,high school,poverty,0.52,1.0,before 2015,0.0,1.0,10238,12361.0,sedan,0,1,1,0.0,0.0
4136,26-39,male,majority,10-19y,high school,middle class,0.35,1.0,before 2015,1.0,1.0,10238,2392.0,sedan,1,0,0,0.0,0.0
4137,40-64,male,majority,20-29y,none,upper class,0.75,1.0,before 2015,0.0,1.0,10238,7111.0,sports car,0,0,1,1.0,40404.14
4138,65+,male,majority,30y+,none,upper class,0.39,1.0,before 2015,1.0,0.0,10238,6886.0,sedan,1,0,1,0.0,0.0
4139,65+,female,majority,30y+,high school,middle class,0.31,0.0,before 2015,0.0,0.0,10238,11717.0,sports car,0,0,2,0.0,0.0
4140,40-64,male,majority,20-29y,none,working class,0.57,1.0,before 2015,0.0,1.0,10238,4675.0,sedan,0,1,1,0.0,0.0
4141,26-39,female,majority,10-19y,university,working class,0.54,1.0,after 2015,0.0,0.0,10238,7468.0,sports car,0,0,0,0.0,0.0
4142,26-39,male,majority,10-19y,none,upper class,0.59,0.0,before 2015,1.0,0.0,10238,6908.0,sedan,0,0,0,0.0,0.0
4143,40-64,male,majority,20-29y,none,working class,0.7,1.0,before 2015,0.0,1.0,10238,7449.0,sedan,0,0,0,0.0,0.0
4144,65+,female,majority,30y+,university,middle class,0.68,1.0,before 2015,1.0,0.0,10238,6590.0,sedan,0,0,0,0.0,0.0
4145,65+,male,majority,30y+,university,working class,0.75,1.0,after 2015,0.0,1.0,10238,11768.0,sedan,0,0,0,0.0,0.0
4146,40-64,female,majority,20-29y,university,poverty,0.6,1.0,before 2015,0.0,1.0,10238,2965.0,sedan,0,0,0,0.0,0.0
4147,16-25,male,majority,0-9y,none,working class,0.58,0.0,after 2015,0.0,1.0,10238,8295.0,sedan,3,0,0,1.0,12157.83
4148,26-39,female,majority,10-19y,high school,poverty,0.36,1.0,after 2015,0.0,1.0,10238,6259.0,sedan,0,0,0,0.0,0.0
4149,26-39,female,majority,10-19y,university,poverty,0.4,1.0,after 2015,1.0,0.0,10238,2194.0,sedan,0,0,0,0.0,0.0
4150,26-39,female,majority,10-19y,university,poverty,0.58,1.0,before 2015,0.0,0.0,10238,3398.0,sedan,1,0,0,0.0,0.0
4151,26-39,male,majority,10-19y,university,poverty,0.32,0.0,after 2015,0.0,0.0,10238,6641.0,sedan,0,0,0,0.0,0.0
4152,65+,female,majority,30y+,high school,poverty,0.55,0.0,after 2015,0.0,0.0,10238,10211.0,sedan,0,0,1,0.0,0.0
4153,65+,male,majority,30y+,university,poverty,0.57,0.0,before 2015,0.0,0.0,10238,7548.0,sedan,0,1,0,0.0,0.0
4154,26-39,male,majority,10-19y,none,poverty,0.77,1.0,before 2015,1.0,1.0,10238,6759.0,sedan,0,0,0,0.0,0.0
4155,26-39,female,majority,10-19y,none,middle class,0.45,1.0,before 2015,1.0,0.0,10238,10629.0,sedan,2,0,0,1.0,3237.85
4156,40-64,male,majority,20-29y,university,middle class,0.56,0.0,after 2015,0.0,1.0,10238,3839.0,sedan,1,0,1,0.0,0.0
4157,26-39,female,majority,0-9y,university,poverty,0.63,1.0,after 2015,1.0,1.0,10238,7455.0,sports car,0,0,1,0.0,0.0
4158,40-64,male,majority,10-19y,high school,poverty,0.59,1.0,after 2015,0.0,0.0,10238,7040.0,sedan,0,0,1,0.0,0.0
4159,26-39,male,majority,10-19y,none,upper class,0.56,0.0,before 2015,0.0,1.0,10238,4635.0,sports car,0,0,0,0.0,0.0
4160,26-39,male,majority,0-9y,high school,upper class,0.48,1.0,before 2015,0.0,1.0,10238,1838.0,sedan,0,0,1,0.0,0.0
4161,26-39,male,majority,10-19y,high school,working class,0.4,0.0,after 2015,1.0,1.0,10238,5936.0,sedan,0,0,0,0.0,0.0
4162,40-64,male,majority,20-29y,high school,working class,0.71,1.0,after 2015,0.0,1.0,10238,5424.0,sedan,0,0,0,0.0,0.0
4163,26-39,male,majority,10-19y,university,poverty,0.39,0.0,after 2015,1.0,0.0,10238,7280.0,sedan,0,0,1,0.0,0.0
4164,26-39,male,majority,0-9y,none,upper class,0.72,0.0,before 2015,0.0,1.0,10238,9985.0,sedan,0,0,1,0.0,0.0
4165,40-64,female,majority,20-29y,high school,upper class,0.6,1.0,after 2015,1.0,1.0,10238,2148.0,sedan,1,0,0,0.0,0.0
4166,26-39,female,majority,0-9y,none,poverty,0.48,0.0,before 2015,1.0,0.0,10238,11941.0,sedan,1,0,0,0.0,0.0
4167,16-25,female,majority,0-9y,none,working class,0.61,0.0,after 2015,1.0,1.0,10238,7135.0,sports car,2,0,1,1.0,3144.23
4168,26-39,male,majority,0-9y,university,poverty,0.43,1.0,before 2015,0.0,0.0,10238,9444.0,sedan,0,0,0,1.0,938.06
4169,40-64,female,majority,10-19y,high school,working class,0.75,0.0,after 2015,0.0,0.0,10238,12063.0,sedan,1,0,1,0.0,0.0
4170,26-39,male,majority,10-19y,none,working class,0.34,1.0,before 2015,0.0,0.0,10238,1046.0,sports car,2,0,0,0.0,0.0
4171,16-25,male,majority,0-9y,none,upper class,0.51,1.0,before 2015,1.0,0.0,10238,11597.0,sedan,0,0,0,1.0,4069.7
4172,26-39,male,majority,0-9y,high school,middle class,0.57,1.0,after 2015,1.0,1.0,10238,5776.0,sedan,0,0,3,0.0,0.0
4173,16-25,male,majority,0-9y,university,upper class,0.67,0.0,after 2015,1.0,0.0,10238,10515.0,sedan,0,0,1,1.0,4069.06
