user_id,brake_wear_pct,tyre_tread_mm,battery_soh_pct,oil_quality_pct,last_service_date
USR_27466,37.2,4.15,82.3,17.7,2025-03-10
USR_27467,19.7,5.66,73.5,62.3,2025-11-02
USR_27468,20.6,3.8,79.3,69.7,2025-04-05
USR_27469,36.5,3.54,69.0,82.3,2025-12-10
USR_27470,19.2,2.11,78.5,83.9,2024-12-20
USR_27471,18.6,8.0,84.6,40.8,2024-01-23
USR_27472,40.1,5.52,86.8,27.8,2025-05-13
USR_27473,25.1,5.52,86.8,52.5,2024-04-14
USR_27474,33.2,5.26,92.8,80.9,2024-11-18
USR_27475,50.5,0.5,73.3,68.9,2025-12-01
USR_27476,68.5,5.87,99.1,69.7,2024-07-07
USR_27477,67.3,5.39,89.0,26.5,2025-03-07
USR_27478,53.4,5.19,73.7,18.2,2025-09-07
USR_27479,50.5,3.44,78.3,75.5,2025-11-16
USR_27480,49.4,5.46,88.3,84.0,2025-05-07
USR_27481,45.2,0.82,84.1,46.2,2025-05-15
USR_27482,24.8,2.34,94.4,93.1,2024-01-19
USR_27483,38.6,4.85,96.6,83.2,2025-03-18
USR_27484,24.8,4.02,81.2,32.2,2024-06-27
USR_27485,36.1,4.48,83.0,42.8,2024-01-26
USR_27486,36.3,3.96,72.1,37.6,2025-01-23
USR_27487,42.4,1.82,85.5,82.7,2025-05-31
USR_27488,64.1,4.4,64.9,98.6,2024-05-11
USR_27489,36.1,5.47,79.1,28.2,2025-08-08
USR_27490,39.4,7.0,77.7,56.2,2025-09-08
USR_27491,36.9,4.29,87.0,17.7,2025-10-13
USR_27492,22.1,5.78,95.5,68.5,2024-12-18
USR_27493,41.8,5.45,83.9,40.2,2025-09-27
USR_27494,32.5,3.36,88.5,38.1,2025-08-04
USR_27495,44.2,4.31,82.9,95.7,2024-04-19
USR_27496,23.3,4.93,100.0,24.2,2025-07-11
USR_27497,12.8,4.32,73.5,96.6,2025-11-02
USR_27498,32.4,2.38,84.9,48.3,2024-03-30
USR_27499,26.4,6.95,81.8,78.8,2024-03-20
USR_27500,57.5,6.5,85.2,65.6,2025-02-26
USR_27501,47.6,4.29,89.0,56.7,2024-10-23
USR_27502,96.6,2.78,90.6,14.7,2025-03-13
USR_27503,22.8,4.4,89.5,29.1,2024-04-10
USR_27504,47.6,2.09,78.2,71.6,2024-04-16
USR_27505,37.7,6.57,88.1,36.0,2024-04-30
USR_27506,58.6,3.09,82.6,38.2,2024-09-12
USR_27507,33.2,2.67,83.5,64.8,2025-02-02
USR_27508,67.0,2.32,93.2,35.7,2024-06-14
USR_27509,28.8,2.24,91.5,58.9,2025-09-11
USR_27510,58.7,5.33,78.8,90.2,2025-05-03
USR_27511,47.7,3.79,70.0,34.3,2024-02-06
USR_27512,16.7,3.08,79.6,34.9,2024-07-21
USR_27513,20.3,3.06,73.2,38.4,2025-09-12
USR_27514,64.3,1.93,96.2,37.8,2025-04-12
USR_27515,38.1,3.16,76.6,63.4,2025-05-11
USR_27516,29.3,4.37,71.6,59.2,2024-05-24
USR_27517,12.9,3.19,89.1,53.2,2024-10-01
USR_27518,53.5,3.25,61.3,36.6,2025-09-02
USR_27519,20.4,4.65,100.0,36.9,2025-01-21
USR_27520,50.8,4.31,77.7,99.3,2025-10-25
USR_27521,13.0,5.54,92.7,78.5,2024-10-01
USR_27522,44.5,1.8,80.7,47.7,2024-03-08
USR_27523,19.6,7.62,90.4,42.5,2024-03-11
USR_27524,21.1,2.45,87.6,17.5,2025-06-28
USR_27525,14.0,3.77,87.9,11.5,2025-11-18
USR_27526,38.3,3.74,84.2,11.4,2025-09-05
USR_27527,73.2,3.84,79.4,12.8,2024-07-04
USR_27528,17.0,4.52,80.2,34.2,2025-01-31
USR_27529,43.0,4.42,79.9,59.5,2025-01-27
USR_27530,38.0,3.12,78.5,90.1,2025-08-28
USR_27531,58.6,4.35,86.1,83.5,2024-06-30
USR_27532,29.7,3.25,100.0,90.0,2025-03-11
USR_27533,45.5,4.03,80.3,67.7,2024-03-12
USR_27534,43.4,3.01,85.4,38.0,2025-11-21
USR_27535,58.5,4.76,96.2,21.6,2025-03-31
USR_27536,30.0,3.7,73.7,52.0,2024-12-12
USR_27537,21.8,5.1,100.0,47.6,2024-04-21
USR_27538,42.1,5.61,96.9,57.1,2024-11-21
USR_27539,40.2,5.78,89.5,88.8,2025-04-06
USR_27540,44.2,3.7,87.2,44.5,2025-11-08
USR_27541,57.6,2.78,77.3,55.8,2025-10-08
USR_27542,42.9,6.48,78.4,96.5,2024-07-23
USR_27543,47.7,2.4,92.2,64.0,2025-01-07
USR_27544,30.5,3.31,87.4,86.4,2025-07-27
USR_27545,37.3,5.56,85.2,79.7,2024-02-25
USR_27546,44.5,2.25,85.3,11.3,2025-05-28
USR_27547,29.0,4.13,85.1,96.3,2025-10-22
USR_27548,11.8,2.91,74.5,63.1,2025-01-31
USR_27549,67.9,3.39,82.4,56.1,2024-07-27
USR_27550,47.9,5.12,84.3,67.8,2024-10-17
USR_27551,76.9,4.06,96.6,70.6,2024-12-07
USR_27552,78.8,0.5,95.0,29.7,2025-04-18
USR_27553,48.4,0.5,100.0,44.8,2025-08-23
USR_27554,29.3,4.96,79.0,59.1,2024-11-01
USR_27555,38.1,5.52,88.0,69.9,2024-02-19
USR_27556,16.9,6.38,89.5,12.5,2024-06-29
USR_27557,37.7,0.67,76.5,27.2,2025-01-14
USR_27558,14.7,4.26,89.9,46.2,2024-08-12
USR_27559,36.2,4.22,96.6,70.7,2024-09-11
USR_27560,69.7,2.11,61.9,99.6,2024-08-02
USR_27561,51.2,2.27,69.6,58.5,2024-07-29
USR_27562,18.8,3.82,77.2,55.2,2025-07-02
USR_27563,59.4,6.4,95.7,44.2,2024-09-15
USR_27564,23.6,3.21,66.2,72.2,2025-10-02
USR_27565,47.0,1.53,77.3,71.4,2024-10-11
USR_27566,16.4,5.91,80.2,21.3,2025-04-23
USR_27567,19.7,3.34,89.2,19.0,2024-07-05
USR_27568,43.3,3.5,72.1,27.8,2024-08-13
USR_27569,90.8,3.31,88.1,37.0,2024-08-29
USR_27570,41.1,2.96,84.0,87.7,2024-07-21
USR_27571,9.6,5.91,100.0,71.9,2024-09-07
USR_27572,34.3,3.27,82.0,25.5,2024-05-26
USR_27573,38.2,6.84,100.0,94.0,2024-04-16
USR_27574,40.9,4.99,90.8,49.7,2024-02-17
USR_27575,27.2,5.5,82.5,40.0,2025-06-20
USR_27576,32.7,5.81,88.8,15.9,2025-07-17
USR_27577,30.4,1.7,78.9,36.1,2025-10-19
USR_27578,34.5,4.58,93.2,73.6,2024-05-20
USR_27579,81.7,1.43,88.2,58.2,2024-10-14
USR_27580,70.8,3.71,91.3,41.7,2025-11-13
USR_27581,68.9,5.42,86.7,44.0,2025-09-23
USR_27582,37.0,4.9,73.1,93.7,2025-03-19
USR_27583,28.8,3.57,95.9,12.1,2025-12-09
USR_27584,47.9,1.87,76.1,69.7,2024-02-02
USR_27585,19.5,3.25,100.0,31.7,2024-05-01
USR_27586,48.0,4.64,87.8,63.6,2025-04-18
USR_27587,47.4,4.81,95.3,64.1,2025-01-05
USR_27588,41.7,3.52,70.2,65.7,2024-07-05
USR_27589,31.8,4.74,89.5,19.3,2024-10-25
USR_27590,82.0,3.71,76.2,36.7,2024-08-22
USR_27591,17.3,4.43,93.2,92.1,2024-10-14
USR_27592,30.6,2.39,81.4,69.1,2025-01-06
USR_27593,55.9,7.29,87.8,41.3,2024-07-06
USR_27594,45.0,3.38,77.5,34.1,2025-10-13
USR_27595,38.0,4.15,79.4,31.8,2024-06-17
USR_27596,75.0,0.58,95.5,18.8,2025-07-26
USR_27597,55.4,1.21,79.5,86.0,2024-07-21
USR_27598,32.7,2.19,95.7,99.9,2024-11-09
USR_27599,37.3,5.58,89.0,55.1,2024-08-20
USR_27600,47.3,4.98,72.3,93.1,2024-03-05
USR_27601,13.3,5.33,84.5,97.1,2024-12-14
USR_27602,23.7,3.65,82.2,71.4,2024-12-28
USR_27603,65.3,2.55,86.2,10.7,2025-05-21
USR_27604,39.2,5.35,86.9,32.3,2024-08-02
USR_27605,20.4,4.97,89.3,48.1,2024-11-12
USR_27606,32.1,2.92,75.4,32.3,2024-07-17
USR_27607,32.9,2.19,81.2,56.5,2025-04-12
USR_27608,26.8,2.36,82.7,78.6,2025-05-22
USR_27609,12.2,2.57,78.1,32.7,2024-06-06
USR_27610,41.9,2.96,85.4,30.6,2024-10-28
USR_27611,34.4,3.5,91.0,47.3,2025-07-21
USR_27612,61.7,5.59,77.1,64.5,2025-08-05
USR_27613,61.4,3.65,90.9,56.9,2024-02-08
USR_27614,17.9,0.86,69.9,64.7,2024-03-23
USR_27615,65.6,2.41,73.7,82.9,2024-04-19
USR_27616,43.1,2.8,97.5,51.2,2025-05-30
USR_27617,48.9,5.26,86.7,72.7,2024-04-08
USR_27618,28.4,3.1,100.0,94.5,2025-12-06
USR_27619,57.4,3.96,91.7,33.9,2025-08-11
USR_27620,20.4,1.47,71.1,94.3,2025-03-16
USR_27621,51.1,3.86,80.5,63.4,2025-04-02
USR_27622,32.9,3.73,84.3,58.0,2025-02-04
USR_27623,49.4,5.28,74.5,65.9,2024-07-20
USR_27624,28.7,3.99,87.4,31.3,2024-09-14
USR_27625,40.7,3.29,60.9,97.7,2024-09-07
USR_27626,35.8,4.41,79.1,27.0,2024-10-02
USR_27627,61.0,2.68,80.8,45.2,2025-05-07
USR_27628,16.8,4.3,76.4,79.9,2025-02-09
USR_27629,68.2,2.51,79.9,24.7,2025-03-08
USR_27630,58.6,2.74,89.0,65.0,2025-11-29
USR_27631,22.5,2.71,84.5,76.2,2025-04-02
USR_27632,50.8,4.81,80.0,15.5,2025-07-31
USR_27633,63.0,2.88,72.0,26.1,2024-06-24
USR_27634,41.1,6.05,82.6,33.1,2024-08-13
USR_27635,16.2,4.66,93.8,43.5,2025-02-13
USR_27636,67.6,4.6,84.6,88.3,2024-04-16
USR_27637,19.0,6.5,71.7,51.4,2025-07-30
USR_27638,17.1,2.58,75.9,91.7,2024-08-09
USR_27639,40.6,7.76,100.0,73.0,2024-03-17
USR_27640,24.8,5.53,75.5,72.9,2024-04-28
USR_27641,31.1,3.47,95.6,83.3,2025-06-23
USR_27642,12.8,5.19,87.3,65.0,2024-09-06
USR_27643,31.5,1.92,85.8,95.9,2024-03-20
USR_27644,21.2,4.63,74.8,61.9,2025-08-30
USR_27645,15.0,4.77,75.4,90.8,2024-09-19
USR_27646,42.1,1.85,82.1,39.5,2024-12-08
USR_27647,19.6,1.82,76.2,95.1,2025-09-04
USR_27648,39.0,1.41,100.0,30.0,2024-07-22
USR_27649,33.0,5.48,89.5,62.2,2024-05-21
USR_27650,17.3,6.32,87.9,29.7,2025-06-23
USR_27651,64.8,6.77,85.3,18.6,2024-06-07
USR_27652,72.9,2.92,70.2,33.5,2024-12-29
USR_27653,17.5,4.79,51.8,37.9,2024-02-06
USR_27654,29.1,3.62,95.6,56.1,2024-08-12
USR_27655,53.7,2.97,89.9,10.8,2025-01-19
USR_27656,76.7,5.05,97.0,10.3,2024-08-08
USR_27657,27.2,6.29,94.4,97.4,2024-10-28
USR_27658,27.4,3.0,87.1,25.8,2025-04-11
USR_27659,44.7,5.73,93.9,33.4,2025-08-10
USR_27660,41.4,1.87,88.5,16.2,2024-03-10
USR_27661,44.9,2.54,90.7,74.6,2025-09-09
USR_27662,31.6,0.5,72.3,56.8,2024-07-10
USR_27663,53.9,4.67,61.9,20.6,2025-05-31
USR_27664,37.9,6.85,81.2,72.7,2024-10-05
USR_27665,34.6,7.68,88.6,30.0,2024-11-24
USR_27666,16.7,6.48,93.3,41.2,2025-05-06
USR_27667,54.0,1.84,81.6,29.4,2024-05-15
USR_27668,29.2,4.82,78.0,50.3,2025-04-02
USR_27669,9.5,4.84,80.4,96.7,2024-01-28
USR_27670,8.7,3.25,93.7,47.5,2025-05-02
USR_27671,27.1,5.24,96.1,71.8,2024-09-13
USR_27672,27.4,4.83,60.2,18.0,2024-11-08
USR_27673,31.3,1.31,91.1,76.7,2024-11-29
USR_27674,12.1,5.81,92.7,73.1,2024-11-08
USR_27675,39.9,6.48,76.7,37.5,2025-05-22
USR_27676,31.2,4.6,84.6,69.1,2025-10-23
USR_27677,32.0,4.02,80.9,32.7,2025-05-15
USR_27678,71.0,2.35,73.5,84.5,2025-10-19
USR_27679,30.5,2.94,87.3,40.7,2024-11-03
USR_27680,29.3,3.14,74.4,12.3,2025-10-03
USR_27681,78.1,4.24,81.2,41.5,2025-10-01
USR_27682,39.9,1.56,96.5,22.9,2024-05-03
USR_27683,59.5,4.84,88.9,77.0,2024-09-24
USR_27684,45.7,3.03,90.5,35.3,2025-03-19
USR_27685,31.9,2.44,97.1,73.8,2025-10-19
USR_27686,12.8,5.82,100.0,56.8,2025-04-27
USR_27687,42.9,2.62,92.9,82.4,2024-05-03
USR_27688,31.8,4.93,67.7,80.4,2025-08-25
USR_27689,45.5,4.72,93.6,17.1,2025-04-05
USR_27690,42.4,1.76,94.0,77.5,2025-03-27
USR_27691,59.2,2.21,90.3,85.9,2024-10-25
USR_27692,11.2,5.86,79.2,63.9,2025-07-24
USR_27693,23.7,3.77,78.9,16.1,2025-05-18
USR_27694,55.1,3.55,80.6,30.7,2025-01-16
USR_27695,48.5,4.38,87.8,35.1,2024-10-14
USR_27696,8.1,4.07,75.4,43.9,2025-01-20
USR_27697,87.0,1.19,100.0,48.0,2025-11-04
USR_27698,47.1,2.14,79.3,21.6,2025-02-26
USR_27699,46.2,5.23,100.0,78.6,2024-06-18
USR_27700,34.0,4.73,92.6,19.0,2025-02-04
USR_27701,34.0,4.21,91.9,90.3,2024-02-04
USR_27702,47.0,3.42,78.4,83.1,2025-02-08
USR_27703,19.8,5.33,85.8,16.6,2025-05-21
USR_27704,17.0,5.91,54.2,80.9,2024-10-01
USR_27705,28.4,3.96,66.7,18.8,2024-05-01
USR_27706,17.0,5.54,95.6,20.2,2025-03-24
USR_27707,8.4,4.29,100.0,55.9,2024-08-30
USR_27708,27.1,2.32,79.3,90.9,2024-06-21
USR_27709,34.2,1.61,81.7,41.5,2024-11-02
USR_27710,40.7,3.04,83.4,46.7,2024-02-26
USR_27711,36.2,2.93,100.0,31.5,2024-10-01
USR_27712,21.7,4.46,68.9,61.4,2024-09-02
USR_27713,31.3,3.84,94.9,77.8,2025-11-19
USR_27714,18.9,5.27,94.3,84.9,2025-05-21
USR_27715,49.1,4.08,89.6,78.1,2025-02-28
USR_27716,62.7,1.69,98.0,67.6,2024-01-30
USR_27717,52.9,4.73,98.2,49.0,2024-07-12
USR_27718,38.5,5.04,95.0,81.4,2024-05-31
USR_27719,67.8,4.41,60.9,34.5,2025-03-10
USR_27720,54.5,5.41,89.1,46.2,2025-12-14
USR_27721,15.1,3.53,83.6,27.3,2024-04-13
USR_27722,21.7,1.71,78.6,86.5,2025-09-12
USR_27723,55.3,4.33,91.2,89.4,2024-09-24
USR_27724,69.2,3.32,84.9,60.6,2024-12-26
USR_27725,51.9,2.18,75.4,88.6,2025-08-19
USR_27726,69.8,2.58,100.0,93.8,2024-11-15
USR_27727,50.0,4.76,76.9,17.4,2024-12-24
USR_27728,31.6,4.39,82.5,68.2,2025-05-07
USR_27729,56.6,3.23,100.0,42.9,2024-01-28
USR_27730,48.7,3.24,78.0,99.9,2024-12-13
USR_27731,40.5,3.63,76.3,57.5,2024-12-10
USR_27732,14.0,6.35,83.9,49.7,2025-08-18
USR_27733,60.8,2.59,78.1,47.7,2025-04-12
USR_27734,20.7,3.82,100.0,84.6,2025-08-06
USR_27735,30.8,4.29,84.7,81.8,2024-05-05
USR_27736,19.1,3.8,81.9,89.5,2025-03-15
USR_27737,32.5,4.44,74.4,52.2,2025-12-14
USR_27738,39.3,3.42,94.5,90.2,2025-09-30
USR_27739,27.7,5.39,100.0,10.6,2025-08-02
USR_27740,53.0,4.28,65.0,88.8,2024-02-23
USR_27741,31.7,3.32,84.8,24.2,2024-09-26
USR_27742,73.8,1.65,95.1,16.5,2024-07-04
USR_27743,95.3,0.5,68.9,12.4,2025-10-18
USR_27744,82.0,2.97,79.9,81.4,2025-01-01
USR_27745,41.4,4.07,78.9,45.9,2025-11-04
USR_27746,52.3,3.67,74.0,66.8,2024-12-29
USR_27747,30.7,4.85,88.2,41.3,2024-06-06
USR_27748,22.2,3.43,85.4,98.7,2025-07-11
USR_27749,40.4,2.86,86.3,74.6,2025-07-13
USR_27750,54.9,4.06,95.8,57.1,2024-03-29
USR_27751,36.3,7.68,99.3,61.4,2025-06-06
USR_27752,22.3,4.03,66.3,91.9,2024-12-15
USR_27753,44.1,4.87,91.2,76.5,2025-01-18
USR_27754,49.0,2.24,81.7,95.7,2025-03-25
USR_27755,43.1,7.02,82.7,36.4,2024-12-06
USR_27756,74.5,4.7,78.4,50.9,2024-12-19
USR_27757,15.6,4.5,77.9,40.4,2025-05-26
USR_27758,16.7,4.11,69.5,96.1,2025-02-16
USR_27759,12.4,5.12,62.5,74.5,2024-05-15
USR_27760,11.7,5.59,91.2,44.4,2025-04-09
USR_27761,53.6,1.91,76.6,82.1,2024-02-14
USR_27762,53.7,0.5,62.8,42.3,2024-04-08
USR_27763,79.1,4.53,92.6,92.5,2025-03-08
USR_27764,58.4,5.21,89.9,21.7,2025-10-04
USR_27765,40.1,5.91,83.3,41.5,2025-07-28
USR_27766,25.7,3.6,84.6,20.7,2025-10-14
USR_27767,62.6,3.85,77.8,46.5,2024-06-27
USR_27768,31.3,4.7,79.7,19.6,2025-06-25
USR_27769,24.7,6.98,100.0,55.3,2024-02-08
USR_27770,50.1,4.61,94.6,38.5,2025-07-17
USR_27771,46.6,5.7,92.4,87.8,2024-08-07
USR_27772,64.9,3.47,66.4,73.3,2024-09-01
USR_27773,44.3,4.74,88.0,61.7,2024-04-22
USR_27774,53.5,1.6,81.6,48.4,2025-07-07
USR_27775,15.7,4.84,90.5,61.6,2024-12-18
USR_27776,19.2,3.77,72.5,95.0,2025-09-30
USR_27777,49.2,5.86,96.3,10.8,2025-11-26
USR_27778,22.5,4.31,94.6,21.7,2025-01-23
USR_27779,32.6,4.75,79.7,67.8,2025-05-24
USR_27780,37.3,5.4,89.4,15.8,2024-10-23
USR_27781,52.9,1.82,87.1,77.1,2024-07-11
USR_27782,61.6,4.7,81.9,89.7,2024-12-26
USR_27783,38.0,4.34,92.2,24.8,2025-08-03
USR_27784,53.5,3.74,82.0,27.2,2025-03-19
USR_27785,38.3,4.8,79.5,85.8,2024-07-06
USR_27786,46.9,2.89,85.6,78.4,2024-10-20
USR_27787,48.9,3.85,73.1,92.8,2025-01-11
USR_27788,21.5,4.24,75.4,39.9,2025-01-22
USR_27789,12.3,4.35,87.9,96.2,2025-05-31
USR_27790,35.7,4.95,96.0,19.1,2025-11-08
USR_27791,26.8,3.22,94.8,18.2,2024-08-24
USR_27792,51.1,5.52,67.4,14.9,2025-03-07
USR_27793,23.2,5.77,83.3,61.8,2024-04-25
USR_27794,6.7,4.45,95.9,55.4,2025-10-12
USR_27795,33.8,4.54,84.8,22.9,2025-05-28
USR_27796,43.4,3.17,90.0,55.9,2025-08-21
USR_27797,70.2,4.32,82.8,12.2,2024-06-01
USR_27798,56.7,4.76,72.4,57.3,2025-10-17
USR_27799,18.8,5.76,81.5,37.3,2024-09-30
USR_27800,56.1,4.65,82.4,52.2,2024-01-19
USR_27801,42.2,2.09,98.7,68.9,2024-08-23
USR_27802,45.6,3.21,79.6,40.4,2024-01-16
USR_27803,24.7,5.75,69.5,63.7,2024-02-23
USR_27804,67.6,1.68,76.8,98.1,2024-11-22
USR_27805,48.5,7.39,75.6,48.0,2025-12-02
USR_27806,32.4,1.37,92.0,62.0,2025-06-30
USR_27807,54.6,1.88,84.9,95.0,2025-08-25
USR_27808,57.7,5.65,83.7,48.3,2024-09-27
USR_27809,41.2,4.5,97.8,28.9,2024-12-04
USR_27810,14.7,4.19,86.9,57.5,2025-04-10
USR_27811,22.8,0.58,98.5,17.7,2025-08-09
USR_27812,40.6,1.56,85.1,97.1,2025-06-27
USR_27813,35.4,6.81,92.2,13.8,2024-10-02
USR_27814,48.0,5.28,100.0,86.9,2025-10-13
USR_27815,39.6,6.12,88.8,45.7,2025-03-03
USR_27816,18.2,3.46,91.7,86.8,2025-05-25
USR_27817,14.6,3.82,87.1,59.4,2025-09-06
USR_27818,50.4,3.95,100.0,51.4,2024-02-16
USR_27819,36.1,1.6,100.0,52.6,2025-08-03
USR_27820,14.6,3.7,100.0,70.5,2025-07-31
USR_27821,64.8,4.42,89.5,90.7,2024-05-11
USR_27822,26.7,4.68,100.0,90.5,2025-01-11
USR_27823,57.7,7.04,96.9,39.2,2024-12-14
USR_27824,23.8,3.94,71.3,93.0,2024-03-23
USR_27825,27.0,1.64,83.1,12.1,2025-05-20
USR_27826,50.3,2.96,92.9,11.7,2024-10-09
USR_27827,61.7,3.47,100.0,32.5,2025-08-05
USR_27828,38.8,4.59,86.2,78.0,2024-04-10
USR_27829,20.6,5.58,76.0,98.5,2024-12-09
USR_27830,56.6,3.69,84.2,81.0,2025-07-31
USR_27831,32.7,3.62,100.0,45.8,2024-11-20
USR_27832,24.3,5.02,93.7,84.1,2024-07-05
USR_27833,24.9,4.77,85.4,59.1,2024-05-20
USR_27834,13.6,4.21,70.1,89.9,2025-01-12
USR_27835,14.8,4.29,91.4,48.7,2025-06-05
USR_27836,48.6,4.3,82.8,27.4,2025-01-17
USR_27837,13.3,4.8,80.0,77.6,2024-02-26
USR_27838,57.7,5.46,96.1,77.1,2024-10-26
USR_27839,24.8,3.8,86.6,52.5,2024-12-25
USR_27840,17.1,3.89,77.4,93.0,2024-03-17
USR_27841,18.7,3.66,88.2,20.3,2025-06-15
USR_27842,18.0,8.0,77.8,24.0,2024-02-01
USR_27843,24.0,2.27,76.5,29.5,2024-10-15
USR_27844,67.1,4.48,94.7,40.3,2024-07-02
USR_27845,11.2,3.26,85.2,81.4,2024-08-03
USR_27846,42.9,2.59,95.6,21.6,2024-07-11
USR_27847,25.3,2.14,80.3,41.5,2025-09-19
USR_27848,60.5,2.07,84.0,52.0,2024-11-03
USR_27849,32.4,7.1,78.0,67.2,2024-06-24
USR_27850,37.9,0.81,89.4,66.2,2024-07-31
USR_27851,31.0,4.22,87.5,16.0,2025-05-26
USR_27852,34.2,4.58,90.0,15.4,2024-10-10
USR_27853,20.3,5.2,92.3,61.1,2025-03-18
USR_27854,51.0,3.62,81.1,27.1,2025-05-12
USR_27855,25.8,6.31,81.6,61.6,2025-01-10
USR_27856,30.4,5.03,100.0,99.4,2024-08-20
USR_27857,54.8,4.52,98.2,88.5,2024-08-15
USR_27858,54.8,3.09,81.9,58.6,2024-11-26
USR_27859,39.1,0.86,100.0,99.3,2024-06-24
USR_27860,39.9,3.07,84.6,67.4,2024-11-10
USR_27861,31.5,5.39,60.2,49.0,2024-07-12
USR_27862,20.1,6.72,84.2,66.4,2024-08-25
USR_27863,59.2,4.76,94.1,25.2,2024-09-24
USR_27864,88.7,3.03,85.7,80.4,2025-02-27
USR_27865,12.6,4.29,96.4,41.0,2024-10-17
USR_27866,64.2,1.03,89.1,19.5,2025-08-31
USR_27867,29.3,3.32,99.4,12.7,2025-02-14
USR_27868,4.0,7.11,87.2,59.1,2024-08-15
USR_27869,59.8,4.55,65.6,19.4,2024-08-31
USR_27870,33.1,1.87,79.0,37.1,2024-09-04
USR_27871,37.9,4.63,80.5,63.7,2024-05-27
USR_27872,19.1,7.28,74.1,91.9,2024-09-10
USR_27873,40.7,5.23,100.0,93.3,2024-04-22
USR_27874,52.9,1.81,81.9,91.0,2024-03-17
USR_27875,44.4,4.16,83.3,54.0,2024-09-08
USR_27876,17.1,4.1,96.1,53.5,2025-05-04
USR_27877,74.8,4.66,84.6,23.2,2024-02-11
USR_27878,47.5,4.0,81.6,55.7,2025-06-15
USR_27879,31.8,2.23,93.5,17.0,2025-03-01
USR_27880,25.1,2.19,83.0,54.1,2024-06-18
USR_27881,43.6,2.13,77.8,32.7,2025-01-13
USR_27882,49.5,2.68,77.9,10.4,2025-08-15
USR_27883,35.6,3.45,81.2,28.9,2025-08-06
USR_27884,29.8,3.56,77.8,21.0,2024-05-02
USR_27885,25.7,4.35,85.0,86.9,2024-12-11
USR_27886,34.4,2.9,87.2,98.0,2024-06-01
USR_27887,34.2,4.99,86.3,14.5,2024-10-27
USR_27888,81.8,1.65,64.8,15.9,2025-07-08
USR_27889,40.7,3.23,95.2,79.9,2024-09-04
USR_27890,50.4,4.78,87.0,63.3,2025-11-07
USR_27891,41.4,3.36,69.3,86.1,2024-05-23
USR_27892,38.2,5.53,86.3,55.5,2025-02-14
USR_27893,25.4,3.55,97.1,55.0,2025-10-07
USR_27894,29.9,4.0,97.9,77.3,2024-03-31
USR_27895,62.7,4.95,77.5,81.5,2025-08-22
USR_27896,15.4,2.75,92.0,28.1,2024-09-18
USR_27897,43.4,1.81,87.9,35.3,2024-10-04
USR_27898,27.5,5.27,86.8,74.2,2025-05-10
USR_27899,74.3,3.77,53.8,14.6,2025-09-05
USR_27900,75.2,0.5,70.1,91.3,2024-06-11
USR_27901,80.8,2.49,89.8,38.6,2025-06-06
USR_27902,57.7,3.13,80.9,79.4,2025-09-18
USR_27903,48.0,3.71,86.9,11.8,2024-09-20
USR_27904,28.7,5.78,64.3,11.8,2025-07-28
USR_27905,30.5,5.15,78.8,32.6,2024-05-27
USR_27906,19.2,2.88,92.9,62.1,2025-03-23
USR_27907,28.3,1.93,86.9,45.2,2025-03-16
USR_27908,21.5,5.0,69.3,50.3,2025-09-19
USR_27909,37.9,0.89,81.5,70.9,2024-06-28
USR_27910,32.5,6.4,97.4,53.5,2024-10-24
USR_27911,58.1,3.89,81.5,23.6,2024-09-20
USR_27912,67.9,4.09,74.1,82.0,2024-11-09
USR_27913,31.0,5.85,93.0,32.3,2024-09-12
USR_27914,84.5,5.04,91.3,46.7,2025-09-25
USR_27915,13.8,5.55,96.0,35.9,2025-11-16
USR_27916,19.5,1.09,86.2,52.5,2024-04-21
USR_27917,34.0,4.8,88.4,59.1,2025-01-15
USR_27918,37.3,2.83,82.8,70.5,2025-03-26
USR_27919,40.9,1.48,100.0,94.4,2024-12-06
USR_27920,23.0,3.81,100.0,70.4,2024-05-27
USR_27921,54.5,2.11,92.7,53.2,2024-03-25
USR_27922,55.1,4.32,85.5,98.2,2025-11-08
USR_27923,20.5,5.73,71.8,54.4,2024-08-11
USR_27924,30.1,0.98,96.7,96.8,2024-03-05
USR_27925,11.0,4.27,93.4,16.9,2024-10-04
USR_27926,74.8,3.53,91.2,88.0,2025-09-04
USR_27927,13.4,3.4,93.2,43.2,2025-06-14
USR_27928,54.4,2.97,81.9,64.4,2025-11-01
USR_27929,62.0,5.53,73.6,11.8,2025-10-13
USR_27930,24.6,3.17,69.1,40.0,2025-06-30
USR_27931,19.7,3.46,90.7,36.5,2024-12-22
USR_27932,41.1,1.69,96.4,81.2,2025-04-30
USR_27933,45.8,4.17,83.7,44.1,2024-12-13
USR_27934,13.9,3.34,71.0,95.4,2024-10-29
USR_27935,65.9,3.76,88.6,57.2,2024-03-17
USR_27936,33.2,6.79,87.4,98.9,2025-01-22
USR_27937,45.5,3.71,89.5,54.3,2024-12-11
USR_27938,39.9,5.54,66.4,75.7,2025-08-23
USR_27939,29.1,1.43,91.6,76.5,2025-05-05
USR_27940,29.6,5.52,72.6,17.2,2024-04-24
USR_27941,46.6,2.21,84.9,11.7,2025-08-07
USR_27942,63.2,5.12,80.8,17.3,2024-10-01
USR_27943,38.6,2.3,78.1,95.6,2025-11-02
USR_27944,23.2,6.3,80.8,31.5,2024-02-01
USR_27945,18.1,4.28,94.3,48.7,2025-08-02
USR_27946,25.3,6.25,84.9,73.0,2025-11-24
