user_id,avg_rpm,smoothness_score,idling_pct,carbon_credits_balance
USR_19013,2910,0.45,0.168,20
USR_19014,2257,0.83,0.314,3
USR_19015,2471,0.76,0.184,3
USR_19016,2764,0.59,0.171,25
USR_19017,2063,0.65,0.112,29
USR_19018,2201,0.73,0.095,29
USR_19019,2195,0.72,0.138,56
USR_19020,2525,0.68,0.164,12
USR_19021,3019,0.59,0.132,62
USR_19022,2617,0.78,0.006,6
USR_19023,2674,0.64,0.19,83
USR_19024,2223,0.69,0.092,21
USR_19025,2398,0.51,0.125,16
USR_19026,2230,0.69,0.097,88
USR_19027,2838,0.77,0.278,78
USR_19028,2414,0.51,0.154,81
USR_19029,2412,0.59,0.197,52
USR_19030,2458,0.68,0.084,106
USR_19031,2146,0.72,0.09,49
USR_19032,2563,0.46,0.118,47
USR_19033,2312,0.68,0.173,29
USR_19034,2354,0.62,0.073,37
USR_19035,2464,0.62,0.01,33
USR_19036,2694,0.72,0.126,43
USR_19037,2471,0.63,0.524,19
USR_19038,2372,0.78,0.047,8
USR_19039,2373,0.65,0.153,15
USR_19040,2521,0.65,0.18,51
USR_19041,2501,0.83,0.297,8
USR_19042,2585,0.65,0.08,114
USR_19043,2470,0.77,0.244,101
USR_19044,2528,0.71,0.227,59
USR_19045,2832,0.68,0.037,11
USR_19046,2305,0.88,0.187,10
USR_19047,2716,0.6,0.128,34
USR_19048,2131,0.74,0.108,13
USR_19049,2145,0.82,0.166,43
USR_19050,2598,0.69,0.403,45
USR_19051,2354,0.72,0.152,18
USR_19052,2404,0.76,0.327,49
USR_19053,2832,0.22,0.098,63
USR_19054,2011,0.89,0.251,34
USR_19055,2536,0.54,0.272,25
USR_19056,2338,0.57,0.056,108
USR_19057,2452,0.62,0.042,24
USR_19058,2584,0.55,0.089,48
USR_19059,2722,0.66,0.063,4
USR_19060,2696,0.6,0.109,16
USR_19061,2252,0.69,0.109,37
USR_19062,2931,0.51,0.33,65
USR_19063,2066,0.79,0.339,10
USR_19064,2401,0.61,0.048,97
USR_19065,2643,0.57,0.024,25
USR_19066,2489,0.49,0.223,50
USR_19067,2612,0.57,0.4,90
USR_19068,2933,0.53,0.168,6
USR_19069,2493,0.55,0.217,221
USR_19070,2510,0.56,0.056,17
USR_19071,2686,0.61,0.089,122
USR_19072,3086,0.51,0.196,96
USR_19073,2347,0.54,0.401,10
USR_19074,2609,0.86,0.167,1
USR_19075,2821,0.49,0.087,11
USR_19076,2213,0.7,0.271,49
USR_19077,2172,0.89,0.135,8
USR_19078,2365,0.59,0.118,10
USR_19079,2671,0.67,0.1,72
USR_19080,2436,0.69,0.042,100
USR_19081,2541,0.76,0.022,20
USR_19082,2264,0.68,0.099,111
USR_19083,2088,0.62,0.122,20
USR_19084,2651,0.57,0.032,29
USR_19085,2144,0.82,0.432,46
USR_19086,2605,0.71,0.338,31
USR_19087,2384,0.55,0.126,5
USR_19088,2500,0.77,0.132,18
USR_19089,2486,0.79,0.085,8
USR_19090,2282,0.64,0.221,51
USR_19091,2582,0.59,0.163,323
USR_19092,2169,0.87,0.044,5
USR_19093,2452,0.65,0.175,3
USR_19094,2608,0.47,0.188,73
USR_19095,2550,0.51,0.068,14
USR_19096,2139,0.74,0.054,8
USR_19097,3072,0.43,0.073,35
USR_19098,2282,0.81,0.065,1
USR_19099,2414,0.6,0.264,75
USR_19100,2722,0.44,0.185,2
USR_19101,1964,0.8,0.54,178
USR_19102,2891,0.26,0.166,123
USR_19103,2571,0.67,0.038,9
USR_19104,2737,0.61,0.047,9
USR_19105,2513,0.8,0.059,109
USR_19106,3002,0.21,0.191,82
USR_19107,2559,0.57,0.09,4
USR_19108,2646,0.68,0.09,71
USR_19109,3497,0.22,0.203,18
USR_19110,2729,0.56,0.124,64
USR_19111,2544,0.66,0.119,11
USR_19112,2364,0.6,0.235,13
USR_19113,2431,0.62,0.497,8
USR_19114,2817,0.41,0.091,23
USR_19115,2458,0.68,0.288,63
USR_19116,2662,0.39,0.056,21
USR_19117,2747,0.65,0.115,66
USR_19118,2649,0.61,0.221,15
USR_19119,2646,0.5,0.138,32
USR_19120,2876,0.58,0.167,114
USR_19121,2652,0.58,0.039,31
USR_19122,2686,0.68,0.119,296
USR_19123,2435,0.84,0.156,27
USR_19124,2802,0.53,0.223,93
USR_19125,2343,0.5,0.018,3
USR_19126,3205,0.41,0.112,137
USR_19127,2246,0.89,0.192,7
USR_19128,2303,0.72,0.331,14
USR_19129,3074,0.33,0.078,24
USR_19130,2023,0.72,0.178,18
USR_19131,2548,0.56,0.264,17
USR_19132,2642,0.53,0.079,23
USR_19133,2635,0.64,0.11,14
USR_19134,2336,0.74,0.136,29
USR_19135,2803,0.55,0.261,30
USR_19136,3003,0.46,0.262,72
USR_19137,2842,0.44,0.111,9
USR_19138,1939,0.72,0.058,108
USR_19139,2597,0.71,0.091,23
USR_19140,2315,0.7,0.149,96
USR_19141,2734,0.53,0.199,18
USR_19142,2248,0.77,0.055,104
USR_19143,2339,0.78,0.286,30
USR_19144,2573,0.7,0.046,69
USR_19145,2003,0.72,0.161,45
USR_19146,2382,0.8,0.198,7
USR_19147,2501,0.6,0.148,84
USR_19148,2530,0.68,0.123,2
USR_19149,2589,0.67,0.29,4
USR_19150,2591,0.8,0.068,51
USR_19151,2427,0.73,0.256,29
USR_19152,2472,0.65,0.167,11
USR_19153,2252,0.47,0.071,4
USR_19154,2875,0.78,0.249,36
USR_19155,2476,0.77,0.081,34
USR_19156,1901,0.84,0.244,14
USR_19157,2872,0.53,0.045,21
USR_19158,2521,0.63,0.328,53
USR_19159,2639,0.52,0.127,124
USR_19160,2249,0.69,0.227,7
USR_19161,3532,0.31,0.123,32
USR_19162,2920,0.4,0.242,19
USR_19163,2316,0.79,0.172,45
USR_19164,2376,0.73,0.362,7
USR_19165,2431,0.8,0.171,2
USR_19166,2403,0.65,0.021,14
USR_19167,2269,0.78,0.022,18
USR_19168,3136,0.4,0.092,81
USR_19169,2706,0.39,0.073,6
USR_19170,2271,0.75,0.374,7
USR_19171,2027,0.79,0.096,8
USR_19172,2930,0.66,0.058,67
USR_19173,2096,0.87,0.07,12
USR_19174,2353,0.79,0.123,30
USR_19175,2061,0.83,0.262,58
USR_19176,2738,0.63,0.022,94
USR_19177,2806,0.32,0.277,19
USR_19178,2519,0.67,0.427,282
USR_19179,2972,0.46,0.082,59
USR_19180,2683,0.58,0.173,56
USR_19181,2460,0.69,0.221,3
USR_19182,2691,0.6,0.117,100
USR_19183,2780,0.53,0.111,9
USR_19184,2796,0.45,0.197,26
USR_19185,2335,0.71,0.106,21
USR_19186,2628,0.76,0.4,43
USR_19187,2122,0.79,0.092,4
USR_19188,2036,0.84,0.395,22
USR_19189,2395,0.74,0.232,30
USR_19190,2377,0.76,0.218,18
USR_19191,2075,0.89,0.164,8
USR_19192,2509,0.42,0.274,78
USR_19193,3131,0.57,0.183,15
USR_19194,2429,0.72,0.229,107
USR_19195,2380,0.66,0.268,105
USR_19196,2540,0.53,0.28,24
USR_19197,2748,0.65,0.345,37
USR_19198,2524,0.55,0.115,126
USR_19199,1958,0.87,0.09,1
USR_19200,2304,0.78,0.085,5
USR_19201,2212,0.76,0.041,105
USR_19202,2058,0.76,0.226,6
USR_19203,2166,0.77,0.009,57
USR_19204,2759,0.26,0.193,5
USR_19205,2139,0.82,0.397,39
USR_19206,2241,0.64,0.06,9
USR_19207,2410,0.8,0.261,55
USR_19208,2437,0.76,0.035,77
USR_19209,2646,0.47,0.071,42
USR_19210,2958,0.45,0.32,55
USR_19211,2555,0.42,0.199,74
USR_19212,2223,0.79,0.136,1
USR_19213,2827,0.55,0.205,97
USR_19214,2817,0.39,0.228,1
USR_19215,2487,0.72,0.057,51
USR_19216,2499,0.75,0.097,40
USR_19217,2862,0.4,0.395,55
USR_19218,2283,0.79,0.025,139
USR_19219,2518,0.55,0.293,45
USR_19220,2650,0.5,0.128,79
USR_19221,2689,0.64,0.133,6
USR_19222,2319,0.67,0.108,18
USR_19223,2263,0.81,0.143,123
USR_19224,2248,0.61,0.118,1
USR_19225,2160,0.82,0.095,115
USR_19226,2378,0.62,0.12,174
USR_19227,2375,0.68,0.175,23
USR_19228,2578,0.57,0.339,24
USR_19229,2806,0.48,0.267,0
USR_19230,2273,0.86,0.062,40
USR_19231,2164,0.8,0.054,53
USR_19232,2479,0.58,0.215,105
USR_19233,2820,0.44,0.197,5
USR_19234,2362,0.63,0.296,166
USR_19235,2086,0.76,0.111,24
USR_19236,2127,0.8,0.09,39
USR_19237,2194,0.81,0.044,7
USR_19238,2509,0.59,0.235,58
USR_19239,2588,0.49,0.224,27
USR_19240,2275,0.74,0.022,18
USR_19241,2244,0.87,0.118,73
USR_19242,2854,0.5,0.328,50
USR_19243,2515,0.68,0.192,69
USR_19244,2405,0.45,0.147,26
USR_19245,2087,0.72,0.099,11
USR_19246,2369,0.73,0.014,56
USR_19247,3041,0.44,0.218,24
USR_19248,2288,0.74,0.165,33
USR_19249,2447,0.84,0.1,12
USR_19250,2962,0.43,0.169,15
USR_19251,2670,0.91,0.072,7
USR_19252,2773,0.63,0.175,52
USR_19253,2851,0.43,0.076,25
USR_19254,2457,0.83,0.115,0
USR_19255,2669,0.55,0.056,36
USR_19256,2377,0.65,0.077,3
USR_19257,2678,0.43,0.199,37
USR_19258,2349,0.78,0.219,6
USR_19259,2650,0.72,0.164,106
USR_19260,2221,0.57,0.114,56
USR_19261,2725,0.69,0.147,81
USR_19262,2450,0.8,0.074,168
USR_19263,2323,0.88,0.022,9
USR_19264,2522,0.72,0.077,74
USR_19265,2302,0.73,0.417,117
USR_19266,2579,0.43,0.117,64
USR_19267,2803,0.49,0.072,9
USR_19268,2110,0.9,0.092,157
USR_19269,2512,0.53,0.073,6
USR_19270,2695,0.61,0.302,44
USR_19271,2543,0.55,0.422,11
USR_19272,2530,0.5,0.254,24
USR_19273,2645,0.59,0.142,79
USR_19274,2602,0.79,0.313,27
USR_19275,2070,0.92,0.218,26
USR_19276,2295,0.9,0.099,140
USR_19277,2600,0.6,0.156,22
USR_19278,2743,0.61,0.15,23
USR_19279,2450,0.54,0.254,11
USR_19280,2677,0.58,0.12,141
USR_19281,2742,0.8,0.216,90
USR_19282,1773,0.78,0.171,72
USR_19283,2409,0.76,0.343,34
USR_19284,2406,0.84,0.052,8
USR_19285,2281,0.85,0.034,147
USR_19286,2845,0.57,0.049,28
USR_19287,2592,0.64,0.103,32
USR_19288,2671,0.76,0.036,117
USR_19289,2172,0.84,0.104,58
USR_19290,2444,0.81,0.159,137
USR_19291,2535,0.51,0.277,1
USR_19292,2510,0.81,0.034,19
USR_19293,2305,0.67,0.098,3
USR_19294,2065,0.93,0.175,77
USR_19295,2512,0.68,0.101,36
USR_19296,2508,0.63,0.23,21
USR_19297,2710,0.7,0.022,18
USR_19298,2664,0.7,0.113,80
USR_19299,1968,0.88,0.094,69
USR_19300,2602,0.56,0.251,109
USR_19301,2265,0.56,0.4,16
USR_19302,3016,0.36,0.287,346
USR_19303,2483,0.69,0.203,85
USR_19304,2220,0.79,0.171,28
USR_19305,2402,0.57,0.112,76
USR_19306,3381,0.42,0.19,44
USR_19307,2569,0.7,0.08,30
USR_19308,3005,0.65,0.114,15
USR_19309,2680,0.47,0.06,113
USR_19310,2522,0.7,0.065,38
USR_19311,2493,0.7,0.237,33
USR_19312,2108,0.89,0.157,18
USR_19313,2583,0.64,0.232,26
USR_19314,3106,0.39,0.002,74
USR_19315,2216,0.75,0.039,37
USR_19316,2174,0.77,0.122,44
USR_19317,2337,0.92,0.123,112
USR_19318,2290,0.57,0.137,40
USR_19319,2007,0.83,0.014,4
USR_19320,2767,0.47,0.066,76
USR_19321,2295,0.71,0.097,23
USR_19322,2501,0.71,0.138,39
USR_19323,2188,0.78,0.155,43
USR_19324,2758,0.7,0.087,56
USR_19325,2219,0.66,0.318,30
USR_19326,2711,0.73,0.085,16
USR_19327,2431,0.77,0.234,41
USR_19328,2418,0.81,0.117,46
USR_19329,2590,0.7,0.13,10
USR_19330,2008,0.85,0.05,23
USR_19331,2821,0.47,0.142,35
USR_19332,2948,0.48,0.087,37
USR_19333,2400,0.68,0.222,30
USR_19334,2727,0.47,0.035,128
USR_19335,2349,0.67,0.251,33
USR_19336,2409,0.6,0.218,4
USR_19337,2604,0.77,0.066,8
USR_19338,2679,0.67,0.161,2
USR_19339,2323,0.7,0.12,9
USR_19340,2241,0.76,0.058,71
USR_19341,2608,0.61,0.29,71
USR_19342,2050,0.85,0.319,89
USR_19343,2657,0.59,0.259,124
USR_19344,2549,0.82,0.114,63
USR_19345,2465,0.68,0.162,24
USR_19346,2022,0.78,0.172,95
USR_19347,2622,0.62,0.496,27
USR_19348,2530,0.67,0.023,45
USR_19349,3132,0.35,0.003,19
USR_19350,2361,0.84,0.107,21
USR_19351,2675,0.73,0.154,14
USR_19352,3207,0.41,0.099,164
USR_19353,2271,0.89,0.125,110
USR_19354,2636,0.64,0.221,27
USR_19355,2615,0.7,0.068,20
USR_19356,2194,0.9,0.315,119
USR_19357,2484,0.76,0.166,3
USR_19358,3022,0.32,0.1,44
USR_19359,2555,0.72,0.063,162
USR_19360,2326,0.7,0.171,90
USR_19361,2820,0.53,0.044,31
USR_19362,2253,0.83,0.045,84
USR_19363,2295,0.67,0.113,54
USR_19364,2482,0.58,0.058,87
USR_19365,2712,0.78,0.188,17
USR_19366,2736,0.44,0.168,55
USR_19367,2470,0.63,0.273,38
USR_19368,2256,0.75,0.045,17
USR_19369,2731,0.66,0.178,5
USR_19370,2689,0.63,0.211,14
USR_19371,3018,0.37,0.215,42
USR_19372,2453,0.8,0.18,107
USR_19373,2248,0.82,0.082,95
USR_19374,2453,0.61,0.351,23
USR_19375,2520,0.65,0.566,55
USR_19376,2505,0.66,0.28,65
USR_19377,2437,0.62,0.017,3
USR_19378,2791,0.61,0.124,26
USR_19379,2669,0.56,0.055,255
USR_19380,2555,0.61,0.259,104
USR_19381,2505,0.83,0.502,15
USR_19382,2395,0.8,0.302,2
USR_19383,2728,0.58,0.163,60
USR_19384,1946,0.86,0.209,40
USR_19385,2503,0.8,0.129,5
USR_19386,2886,0.53,0.07,4
USR_19387,2403,0.59,0.174,14
USR_19388,2393,0.67,0.231,16
USR_19389,2892,0.43,0.17,86
USR_19390,2437,0.77,0.133,8
USR_19391,1828,0.79,0.129,61
USR_19392,2451,0.71,0.114,18
USR_19393,2622,0.58,0.17,86
USR_19394,2390,0.82,0.176,6
USR_19395,2285,0.77,0.244,72
USR_19396,2478,0.69,0.178,48
USR_19397,2812,0.56,0.128,49
USR_19398,2436,0.69,0.116,157
USR_19399,2095,0.78,0.076,118
USR_19400,2248,0.71,0.143,45
USR_19401,2516,0.6,0.189,34
USR_19402,2151,0.7,0.321,92
USR_19403,2710,0.68,0.279,53
USR_19404,2773,0.23,0.25,1
USR_19405,2717,0.67,0.059,17
USR_19406,2418,0.66,0.218,5
USR_19407,2238,0.73,0.151,28
USR_19408,2641,0.71,0.106,3
USR_19409,2283,0.78,0.183,40
USR_19410,2704,0.7,0.267,49
USR_19411,2193,0.77,0.067,68
USR_19412,2577,0.58,0.168,38
USR_19413,2827,0.54,0.191,7
USR_19414,2987,0.54,0.172,29
USR_19415,2676,0.61,0.202,3
USR_19416,2732,0.59,0.174,23
USR_19417,2300,0.65,0.136,49
USR_19418,1984,0.64,0.108,73
USR_19419,2376,0.59,0.061,154
USR_19420,1733,0.8,0.233,16
USR_19421,2520,0.57,0.188,28
USR_19422,2863,0.59,0.019,0
USR_19423,2559,0.69,0.33,2
USR_19424,2661,0.74,0.102,5
USR_19425,2680,0.59,0.096,38
USR_19426,2557,0.69,0.115,3
USR_19427,2839,0.45,0.136,201
USR_19428,2806,0.46,0.226,74
USR_19429,2374,0.63,0.149,0
USR_19430,2382,0.82,0.242,26
USR_19431,2370,0.53,0.066,12
USR_19432,2654,0.7,0.227,29
USR_19433,2178,0.67,0.116,129
USR_19434,2530,0.37,0.055,45
USR_19435,2198,0.79,0.147,8
USR_19436,2680,0.65,0.088,0
USR_19437,2473,0.6,0.201,96
USR_19438,2738,0.61,0.06,16
USR_19439,2610,0.71,0.07,37
USR_19440,2082,0.85,0.183,4
USR_19441,2877,0.66,0.106,36
USR_19442,2610,0.69,0.106,118
USR_19443,2368,0.56,0.084,77
USR_19444,2461,0.57,0.278,91
USR_19445,2383,0.74,0.091,43
USR_19446,2204,0.75,0.566,148
USR_19447,2081,0.89,0.168,53
USR_19448,2498,0.79,0.233,46
USR_19449,2422,0.67,0.501,77
USR_19450,2661,0.66,0.256,25
USR_19451,2503,0.75,0.251,2
USR_19452,2713,0.53,0.203,0
USR_19453,3027,0.36,0.116,79
USR_19454,2354,0.74,0.137,48
USR_19455,2589,0.57,0.116,260
USR_19456,2477,0.5,0.052,100
USR_19457,2236,0.67,0.307,150
USR_19458,2618,0.57,0.251,28
USR_19459,2504,0.82,0.127,110
USR_19460,2923,0.68,0.142,79
USR_19461,2782,0.48,0.085,7
USR_19462,3159,0.39,0.252,38
USR_19463,2752,0.59,0.213,74
USR_19464,2530,0.71,0.062,70
USR_19465,2410,0.53,0.106,66
USR_19466,2511,0.71,0.055,52
USR_19467,1923,0.89,0.219,40
USR_19468,2113,0.85,0.248,13
USR_19469,2063,0.79,0.053,5
USR_19470,2271,0.81,0.158,2
USR_19471,2324,0.67,0.191,33
USR_19472,2293,0.93,0.02,68
USR_19473,2273,0.76,0.25,1
USR_19474,2578,0.54,0.349,47
USR_19475,2546,0.71,0.235,44
USR_19476,2466,0.77,0.077,3
USR_19477,2508,0.72,0.077,144
USR_19478,2273,0.78,0.06,85
USR_19479,2334,0.73,0.256,2
USR_19480,2655,0.56,0.341,11
USR_19481,2214,0.82,0.324,2
USR_19482,2558,0.61,0.029,35
USR_19483,2650,0.63,0.231,6
USR_19484,2551,0.58,0.103,5
USR_19485,3071,0.52,0.242,38
USR_19486,2115,0.87,0.014,91
USR_19487,2460,0.78,0.164,91
USR_19488,2693,0.61,0.291,12
USR_19489,2336,0.83,0.045,1
USR_19490,3005,0.59,0.148,30
USR_19491,2603,0.65,0.023,11
USR_19492,2641,0.5,0.195,94
USR_19493,2274,0.64,0.29,7
USR_19494,2666,0.62,0.235,0
USR_19495,2412,0.67,0.342,66
USR_19496,2734,0.73,0.12,43
USR_19497,2373,0.85,0.103,18
USR_19498,2354,0.63,0.044,18
USR_19499,2708,0.77,0.322,21
USR_19500,2562,0.74,0.163,36
USR_19501,2646,0.72,0.09,19
USR_19502,2299,0.84,0.027,8
USR_19503,2263,0.59,0.018,28
USR_19504,2688,0.66,0.202,26
USR_19505,2275,0.8,0.193,16
USR_19506,2298,0.69,0.242,0
USR_19507,2366,0.7,0.136,131
USR_19508,2884,0.64,0.399,152
USR_19509,3196,0.41,0.071,11
USR_19510,2149,0.64,0.357,22
USR_19511,2187,0.55,0.105,48
USR_19512,2609,0.64,0.067,44
USR_19513,3130,0.3,0.124,68
USR_19514,2174,0.74,0.245,72
USR_19515,3001,0.67,0.075,54
USR_19516,2347,0.83,0.344,63
USR_19517,2630,0.58,0.12,103
USR_19518,2514,0.87,0.126,100
USR_19519,2555,0.54,0.054,31
USR_19520,2449,0.74,0.224,50
USR_19521,2161,0.73,0.115,30
USR_19522,1999,0.87,0.154,59
USR_19523,2493,0.4,0.067,91
USR_19524,2060,0.83,0.114,7
USR_19525,2309,0.8,0.24,72
USR_19526,2601,0.54,0.205,23
USR_19527,2394,0.8,0.099,6
USR_19528,2410,0.78,0.275,47
USR_19529,2254,0.83,0.167,10
USR_19530,2307,0.69,0.158,20
USR_19531,2801,0.4,0.419,10
USR_19532,2489,0.66,0.396,131
USR_19533,2707,0.55,0.067,163
USR_19534,3207,0.52,0.295,1
USR_19535,2648,0.65,0.256,1
USR_19536,2727,0.55,0.169,41
USR_19537,2363,0.71,0.025,149
USR_19538,2913,0.38,0.021,6
USR_19539,2529,0.55,0.032,13
USR_19540,2689,0.55,0.268,6
USR_19541,2846,0.67,0.059,62
USR_19542,2671,0.51,0.218,0
USR_19543,2468,0.74,0.022,18
USR_19544,2182,0.66,0.123,2
USR_19545,2651,0.56,0.298,16
USR_19546,2103,0.86,0.239,54
USR_19547,2426,0.6,0.182,56
USR_19548,2584,0.68,0.291,16
USR_19549,3127,0.45,0.123,8
USR_19550,2645,0.43,0.06,10
USR_19551,2522,0.61,0.172,55
USR_19552,2778,0.64,0.205,68
USR_19553,2472,0.76,0.061,79
USR_19554,2838,0.39,0.227,28
USR_19555,2191,0.82,0.278,105
USR_19556,2818,0.52,0.034,11
USR_19557,2679,0.58,0.245,55
USR_19558,2707,0.55,0.092,54
USR_19559,2571,0.8,0.009,0
USR_19560,2981,0.32,0.163,17
USR_19561,2467,0.64,0.236,90
USR_19562,2241,0.78,0.043,15
USR_19563,2629,0.73,0.248,39
USR_19564,2341,0.83,0.08,141
USR_19565,2778,0.59,0.072,34
USR_19566,2942,0.42,0.373,8
USR_19567,2524,0.64,0.038,82
USR_19568,2501,0.45,0.113,10
USR_19569,2385,0.82,0.089,9
USR_19570,2752,0.67,0.089,53
USR_19571,2693,0.6,0.123,0
USR_19572,2203,0.84,0.225,56
USR_19573,2522,0.66,0.091,5
USR_19574,2508,0.62,0.096,27
USR_19575,2843,0.44,0.21,61
USR_19576,2631,0.79,0.263,43
USR_19577,2323,0.66,0.122,12
USR_19578,2386,0.78,0.077,14
USR_19579,2141,0.78,0.065,40
USR_19580,2696,0.55,0.24,10
USR_19581,2610,0.57,0.232,164
USR_19582,2193,0.8,0.138,19
USR_19583,2625,0.56,0.088,32
USR_19584,2840,0.44,0.136,3
USR_19585,2587,0.63,0.013,15
USR_19586,2696,0.75,0.088,79
USR_19587,2659,0.64,0.034,142
USR_19588,2021,0.77,0.186,4
USR_19589,3200,0.31,0.504,10
USR_19590,2889,0.38,0.175,159
USR_19591,2532,0.66,0.632,75
USR_19592,2719,0.58,0.079,62
USR_19593,2016,0.81,0.315,80
USR_19594,2594,0.49,0.029,59
USR_19595,2482,0.86,0.346,40
USR_19596,2946,0.49,0.119,1
USR_19597,3212,0.25,0.175,28
USR_19598,1988,0.89,0.176,0
USR_19599,2414,0.79,0.13,4
USR_19600,2556,0.41,0.292,95
USR_19601,2449,0.57,0.208,19
USR_19602,1965,0.84,0.309,23
USR_19603,2385,0.69,0.126,105
USR_19604,2529,0.73,0.414,2
USR_19605,2654,0.6,0.174,127
USR_19606,2420,0.59,0.057,25
USR_19607,2176,0.81,0.115,7
USR_19608,2618,0.69,0.058,82
USR_19609,2245,0.74,0.246,118
USR_19610,2068,0.75,0.014,77
USR_19611,2403,0.75,0.28,72
USR_19612,2214,0.82,0.124,19
USR_19613,2609,0.56,0.139,54
USR_19614,2675,0.49,0.034,14
USR_19615,2986,0.55,0.173,7
USR_19616,2504,0.48,0.275,66
USR_19617,2506,0.53,0.424,161
USR_19618,2587,0.85,0.176,5
USR_19619,2361,0.77,0.041,112
USR_19620,2519,0.61,0.069,15
USR_19621,2163,0.91,0.03,61
USR_19622,2735,0.62,0.076,46
USR_19623,2448,0.81,0.025,72
USR_19624,2500,0.59,0.233,7
USR_19625,2333,0.66,0.172,49
USR_19626,2767,0.7,0.163,7
USR_19627,2511,0.53,0.29,5
USR_19628,2562,0.49,0.277,75
USR_19629,2539,0.77,0.113,4
USR_19630,2295,0.69,0.163,7
USR_19631,2511,0.57,0.071,43
USR_19632,2898,0.56,0.313,162
USR_19633,2380,0.72,0.124,2
USR_19634,2671,0.68,0.194,156
USR_19635,2295,0.73,0.072,100
USR_19636,2785,0.39,0.033,71
USR_19637,2792,0.61,0.27,65
USR_19638,2207,0.77,0.014,20
USR_19639,2590,0.55,0.102,73
USR_19640,2901,0.63,0.081,19
USR_19641,2599,0.82,0.191,1
USR_19642,2638,0.48,0.084,22
USR_19643,3071,0.39,0.109,9
USR_19644,2754,0.24,0.334,71
USR_19645,2502,0.64,0.096,8
USR_19646,2642,0.64,0.238,27
USR_19647,2551,0.55,0.232,52
USR_19648,2723,0.61,0.13,41
USR_19649,2530,0.64,0.29,6
USR_19650,3040,0.42,0.038,50
USR_19651,2583,0.61,0.291,24
USR_19652,2723,0.48,0.265,16
USR_19653,2060,0.91,0.1,5
USR_19654,2631,0.56,0.167,54
USR_19655,2448,0.64,0.247,8
USR_19656,2381,0.8,0.127,101
USR_19657,2320,0.76,0.23,27
USR_19658,2288,0.71,0.271,140
USR_19659,1939,0.94,0.195,46
USR_19660,2614,0.66,0.016,43
USR_19661,2625,0.68,0.084,32
USR_19662,2234,0.72,0.094,50
USR_19663,2448,0.52,0.085,29
USR_19664,2390,0.66,0.416,9
USR_19665,2555,0.62,0.202,94
USR_19666,1976,0.7,0.195,33
USR_19667,2147,0.91,0.285,9
USR_19668,2522,0.7,0.162,117
USR_19669,2502,0.61,0.11,57
USR_19670,2681,0.58,0.176,23
USR_19671,2153,0.78,0.035,78
USR_19672,2420,0.6,0.107,33
USR_19673,2924,0.49,0.162,19
USR_19674,2635,0.6,0.248,116
USR_19675,2297,0.71,0.159,92
USR_19676,2213,0.77,0.246,10
USR_19677,2212,0.83,0.081,71
USR_19678,2028,0.78,0.247,94
USR_19679,2649,0.55,0.114,42
USR_19680,2601,0.68,0.185,32
USR_19681,2891,0.54,0.171,74
USR_19682,2718,0.65,0.126,75
USR_19683,2935,0.46,0.096,61
USR_19684,2432,0.57,0.139,11
USR_19685,2579,0.69,0.186,60
USR_19686,2459,0.82,0.168,229
USR_19687,2255,0.84,0.047,98
USR_19688,2575,0.57,0.092,49
USR_19689,1957,0.85,0.146,108
USR_19690,3239,0.32,0.062,8
USR_19691,2518,0.74,0.023,65
USR_19692,2098,0.78,0.172,11
USR_19693,2810,0.34,0.17,42
USR_19694,2560,0.75,0.106,51
USR_19695,2286,0.82,0.104,82
USR_19696,2625,0.67,0.143,55
USR_19697,2545,0.69,0.251,22
USR_19698,2458,0.47,0.215,16
USR_19699,2112,0.85,0.373,36
USR_19700,2683,0.59,0.241,9
USR_19701,2796,0.6,0.14,5
USR_19702,2079,0.69,0.375,8
USR_19703,2221,0.68,0.012,130
USR_19704,2502,0.8,0.019,55
USR_19705,2544,0.73,0.102,86
USR_19706,2562,0.55,0.242,26
USR_19707,2747,0.57,0.17,46
USR_19708,2381,0.74,0.02,42
USR_19709,3116,0.35,0.23,8
USR_19710,2887,0.33,0.058,12
USR_19711,2305,0.69,0.071,73
USR_19712,2257,0.44,0.193,49
USR_19713,2252,0.79,0.092,8
USR_19714,2328,0.67,0.252,0
USR_19715,2271,0.79,0.29,166
USR_19716,2619,0.62,0.392,61
USR_19717,2712,0.56,0.128,23
USR_19718,2384,0.62,0.086,22
USR_19719,3107,0.52,0.033,4
USR_19720,2662,0.73,0.104,93
USR_19721,2465,0.69,0.108,51
USR_19722,2174,0.67,0.094,86
USR_19723,2136,0.74,0.162,22
USR_19724,2228,0.85,0.449,16
USR_19725,2844,0.62,0.075,20
USR_19726,2807,0.73,0.236,40
USR_19727,2807,0.41,0.107,84
USR_19728,2339,0.78,0.028,10
USR_19729,2874,0.5,0.058,82
USR_19730,1893,0.84,0.092,12
USR_19731,2414,0.66,0.021,17
USR_19732,2803,0.53,0.08,11
USR_19733,2288,0.77,0.064,33
USR_19734,2145,0.9,0.054,87
USR_19735,2517,0.68,0.196,19
USR_19736,2106,0.72,0.199,28
USR_19737,2444,0.71,0.284,15
USR_19738,1811,0.89,0.267,15
USR_19739,2688,0.44,0.258,58
USR_19740,3203,0.4,0.14,5
USR_19741,2364,0.88,0.15,31
USR_19742,2490,0.81,0.169,54
USR_19743,2269,0.77,0.063,22
USR_19744,2587,0.57,0.307,65
USR_19745,2796,0.55,0.087,90
USR_19746,2213,0.87,0.204,115
USR_19747,2698,0.53,0.179,59
