user_id,age,annual_mileage,night_driving_pct,weekend_driving_pct,fatigue_score,assigned_village
USR_20957,63,7448,0.273,0.327,0.7,safe_commuters
USR_20958,76,11201,0.016,0.373,0.4,safe_commuters
USR_20959,54,9824,0.041,0.383,3.7,safe_commuters
USR_20960,67,2296,0.028,0.336,1.6,weekend_warriors
USR_20961,18,12586,0.046,0.436,2.4,young_pros
USR_20962,69,2466,0.015,0.257,2.4,weekend_warriors
USR_20963,56,4586,0.223,0.378,1.8,weekend_warriors
USR_20964,26,6357,0.473,0.357,1.5,night_owls
USR_20965,46,30193,0.106,0.222,6.0,safe_commuters
USR_20966,50,6760,0.204,0.117,0.5,safe_commuters
USR_20967,28,13687,0.062,0.174,3.4,safe_commuters
USR_20968,74,3465,0.023,0.12,0.9,weekend_warriors
USR_20969,71,9330,0.056,0.185,5.0,safe_commuters
USR_20970,63,12160,0.068,0.209,1.0,safe_commuters
USR_20971,56,28166,0.163,0.29,2.3,safe_commuters
USR_20972,52,13861,0.186,0.364,2.7,safe_commuters
USR_20973,54,9767,0.097,0.28,1.1,safe_commuters
USR_20974,66,6752,0.449,0.15,2.5,night_owls
USR_20975,60,7237,0.341,0.174,4.2,night_owls
USR_20976,77,10726,0.029,0.194,9.2,safe_commuters
USR_20977,41,10499,0.057,0.257,2.3,safe_commuters
USR_20978,40,16458,0.036,0.272,3.5,safe_commuters
USR_20979,41,4648,0.04,0.5,1.9,weekend_warriors
USR_20980,53,29364,0.303,0.281,1.7,night_owls
USR_20981,58,8959,0.048,0.213,0.8,safe_commuters
USR_20982,50,1983,0.329,0.291,2.0,weekend_warriors
USR_20983,62,12226,0.143,0.392,0.3,safe_commuters
USR_20984,44,13211,0.439,0.29,1.1,night_owls
USR_20985,84,4520,0.254,0.333,2.2,weekend_warriors
USR_20986,43,3215,0.45,0.372,1.1,weekend_warriors
USR_20987,79,5796,0.364,0.188,2.9,night_owls
USR_20988,32,16798,0.147,0.314,2.7,safe_commuters
USR_20989,62,5766,0.228,0.361,2.8,safe_commuters
USR_20990,45,4451,0.041,0.291,1.1,weekend_warriors
USR_20991,51,8405,0.078,0.37,1.9,safe_commuters
USR_20992,53,11737,0.037,0.32,3.7,safe_commuters
USR_20993,50,4204,0.278,0.285,1.9,weekend_warriors
USR_20994,78,6952,0.109,0.239,1.5,safe_commuters
USR_20995,77,2629,0.02,0.342,2.6,weekend_warriors
USR_20996,18,13649,0.132,0.218,0.0,young_pros
USR_20997,42,5035,0.252,0.343,2.1,safe_commuters
USR_20998,73,2473,0.068,0.37,2.5,weekend_warriors
USR_20999,50,5301,0.06,0.392,3.3,safe_commuters
USR_21000,51,11147,0.212,0.306,2.0,safe_commuters
USR_21001,60,7097,0.168,0.26,2.9,safe_commuters
USR_21002,20,10750,0.134,0.218,0.9,young_pros
USR_21003,34,23313,0.253,0.294,1.9,safe_commuters
USR_21004,52,17766,0.241,0.242,0.3,safe_commuters
USR_21005,82,6075,0.283,0.237,5.0,safe_commuters
USR_21006,29,7704,0.601,0.346,5.4,night_owls
USR_21007,53,8871,0.135,0.309,4.3,safe_commuters
USR_21008,23,14186,0.198,0.137,1.4,young_pros
USR_21009,62,3591,0.101,0.222,3.4,weekend_warriors
USR_21010,55,12811,0.049,0.122,3.1,safe_commuters
USR_21011,56,25774,0.437,0.377,1.8,night_owls
USR_21012,70,13137,0.045,0.351,1.0,safe_commuters
USR_21013,32,5756,0.143,0.387,2.3,safe_commuters
USR_21014,37,21233,0.066,0.358,3.2,safe_commuters
USR_21015,34,10036,0.277,0.214,5.1,safe_commuters
USR_21016,66,13696,0.349,0.306,5.3,night_owls
USR_21017,19,16158,0.164,0.327,6.7,young_pros
USR_21018,41,9520,0.485,0.211,4.5,night_owls
USR_21019,79,6477,0.196,0.438,0.6,safe_commuters
USR_21020,64,21191,0.031,0.242,2.6,safe_commuters
USR_21021,33,10324,0.159,0.129,1.8,safe_commuters
USR_21022,83,18240,0.521,0.155,3.2,night_owls
USR_21023,60,19885,0.171,0.338,1.9,safe_commuters
USR_21024,83,5066,0.192,0.293,7.3,safe_commuters
USR_21025,26,3732,0.104,0.153,3.7,weekend_warriors
USR_21026,22,6081,0.253,0.344,2.7,young_pros
USR_21027,48,27942,0.123,0.348,0.7,safe_commuters
USR_21028,32,7644,0.07,0.299,2.7,safe_commuters
USR_21029,40,7286,0.084,0.239,2.8,safe_commuters
USR_21030,67,5125,0.033,0.11,1.5,safe_commuters
USR_21031,21,5620,0.264,0.183,1.5,young_pros
USR_21032,81,19413,0.146,0.329,1.8,safe_commuters
USR_21033,48,7252,0.263,0.222,1.0,safe_commuters
USR_21034,58,8995,0.075,0.164,3.5,safe_commuters
USR_21035,73,3854,0.071,0.21,2.2,weekend_warriors
USR_21036,38,4203,0.017,0.151,1.3,weekend_warriors
USR_21037,52,6551,0.006,0.322,1.0,safe_commuters
USR_21038,55,12315,0.005,0.362,2.2,safe_commuters
USR_21039,82,6369,0.002,0.162,0.5,safe_commuters
USR_21040,39,15793,0.004,0.244,1.8,safe_commuters
USR_21041,42,16964,0.29,0.4,0.7,safe_commuters
USR_21042,53,4917,0.406,0.149,2.8,weekend_warriors
USR_21043,34,6451,0.035,0.284,1.6,safe_commuters
USR_21044,75,5701,0.111,0.168,1.1,safe_commuters
USR_21045,54,25901,0.236,0.182,2.1,safe_commuters
USR_21046,84,5255,0.043,0.364,1.4,safe_commuters
USR_21047,28,3838,0.033,0.115,3.4,weekend_warriors
USR_21048,45,9705,0.094,0.431,1.5,safe_commuters
USR_21049,58,5155,0.013,0.201,1.5,safe_commuters
USR_21050,31,5933,0.057,0.305,1.8,safe_commuters
USR_21051,41,3438,0.044,0.423,1.5,weekend_warriors
USR_21052,72,9511,0.019,0.228,3.6,safe_commuters
USR_21053,49,6875,0.162,0.155,1.6,safe_commuters
USR_21054,42,23516,0.07,0.242,3.4,safe_commuters
USR_21055,42,15941,0.089,0.304,1.6,safe_commuters
USR_21056,80,18724,0.246,0.214,3.9,safe_commuters
USR_21057,79,6327,0.063,0.407,4.4,safe_commuters
USR_21058,42,15099,0.067,0.184,2.7,safe_commuters
USR_21059,84,3870,0.149,0.345,5.8,weekend_warriors
USR_21060,84,12491,0.175,0.453,0.2,safe_commuters
USR_21061,82,2785,0.07,0.285,0.8,weekend_warriors
USR_21062,22,7600,0.383,0.236,5.2,young_pros
USR_21063,33,8188,0.334,0.229,5.0,night_owls
USR_21064,52,19505,0.297,0.148,8.1,safe_commuters
USR_21065,35,2161,0.511,0.278,1.2,weekend_warriors
USR_21066,24,18488,0.099,0.127,1.9,young_pros
USR_21067,61,10690,0.013,0.195,1.5,safe_commuters
USR_21068,73,5915,0.004,0.242,4.9,safe_commuters
USR_21069,71,8148,0.113,0.26,1.5,safe_commuters
USR_21070,43,2722,0.343,0.197,3.3,weekend_warriors
USR_21071,48,5637,0.145,0.475,1.4,safe_commuters
USR_21072,55,6741,0.082,0.34,5.3,safe_commuters
USR_21073,42,12107,0.432,0.326,0.6,night_owls
USR_21074,72,11677,0.148,0.157,1.1,safe_commuters
USR_21075,57,12322,0.073,0.385,3.3,safe_commuters
USR_21076,30,19686,0.469,0.442,6.9,night_owls
USR_21077,76,4172,0.075,0.218,1.2,weekend_warriors
USR_21078,68,7809,0.03,0.385,6.7,safe_commuters
USR_21079,79,15112,0.119,0.222,7.7,safe_commuters
USR_21080,82,7954,0.047,0.215,0.7,safe_commuters
USR_21081,50,22409,0.141,0.332,2.8,safe_commuters
USR_21082,29,11100,0.243,0.26,3.4,safe_commuters
USR_21083,67,8353,0.28,0.199,1.7,safe_commuters
USR_21084,47,10437,0.058,0.122,4.4,safe_commuters
USR_21085,42,7732,0.106,0.08,1.8,safe_commuters
USR_21086,72,12046,0.099,0.433,1.7,safe_commuters
USR_21087,63,13184,0.289,0.315,0.4,safe_commuters
USR_21088,77,3430,0.083,0.386,0.3,weekend_warriors
USR_21089,70,9837,0.003,0.274,1.4,safe_commuters
USR_21090,38,2110,0.144,0.335,0.7,weekend_warriors
USR_21091,55,10763,0.009,0.19,0.9,safe_commuters
USR_21092,37,8314,0.049,0.223,3.3,safe_commuters
USR_21093,27,7205,0.57,0.228,3.9,night_owls
USR_21094,46,5049,0.022,0.483,0.9,safe_commuters
USR_21095,39,23764,0.051,0.241,3.7,safe_commuters
USR_21096,24,13486,0.509,0.203,2.9,young_pros
USR_21097,74,31039,0.058,0.368,1.8,safe_commuters
USR_21098,27,7169,0.519,0.211,7.0,night_owls
USR_21099,48,8767,0.314,0.344,2.8,night_owls
USR_21100,61,8187,0.121,0.354,2.0,safe_commuters
USR_21101,32,3083,0.121,0.256,2.3,weekend_warriors
USR_21102,42,15779,0.116,0.547,2.4,safe_commuters
USR_21103,70,7345,0.299,0.151,1.7,safe_commuters
USR_21104,62,16844,0.541,0.214,4.4,night_owls
USR_21105,57,8755,0.272,0.345,3.8,safe_commuters
USR_21106,83,12186,0.153,0.333,2.7,safe_commuters
USR_21107,38,5946,0.122,0.056,3.6,safe_commuters
USR_21108,72,14488,0.316,0.153,1.8,night_owls
USR_21109,69,7251,0.09,0.056,6.4,safe_commuters
USR_21110,77,3695,0.162,0.197,1.2,weekend_warriors
USR_21111,33,16108,0.513,0.287,2.3,night_owls
USR_21112,52,12318,0.445,0.464,2.0,night_owls
USR_21113,63,4718,0.04,0.272,1.3,weekend_warriors
USR_21114,69,8520,0.117,0.397,3.2,safe_commuters
USR_21115,18,3787,0.043,0.291,2.3,young_pros
USR_21116,60,8249,0.163,0.352,0.4,safe_commuters
USR_21117,40,14817,0.051,0.215,3.7,safe_commuters
USR_21118,48,11952,0.099,0.362,3.3,safe_commuters
USR_21119,38,11020,0.11,0.294,0.9,safe_commuters
USR_21120,69,3418,0.449,0.198,4.1,weekend_warriors
USR_21121,66,9699,0.223,0.328,1.8,safe_commuters
USR_21122,78,2636,0.018,0.246,4.7,weekend_warriors
USR_21123,29,8135,0.066,0.304,2.6,safe_commuters
USR_21124,34,17001,0.199,0.375,5.6,safe_commuters
USR_21125,31,19828,0.057,0.371,4.5,safe_commuters
USR_21126,52,22926,0.142,0.119,2.0,safe_commuters
USR_21127,59,1723,0.02,0.004,3.2,weekend_warriors
USR_21128,83,9503,0.073,0.222,1.9,safe_commuters
USR_21129,45,10836,0.148,0.316,2.1,safe_commuters
USR_21130,29,7307,0.123,0.38,2.2,safe_commuters
USR_21131,44,5627,0.103,0.222,4.3,safe_commuters
USR_21132,77,15311,0.104,0.391,1.2,safe_commuters
USR_21133,31,10035,0.26,0.269,5.6,safe_commuters
USR_21134,40,13239,0.229,0.358,4.5,safe_commuters
USR_21135,70,7271,0.07,0.379,1.9,safe_commuters
USR_21136,81,8752,0.008,0.325,2.3,safe_commuters
USR_21137,64,6338,0.136,0.469,0.9,safe_commuters
USR_21138,21,10943,0.203,0.271,0.9,young_pros
USR_21139,27,3549,0.07,0.262,3.0,weekend_warriors
USR_21140,50,21699,0.014,0.143,2.2,safe_commuters
USR_21141,77,11916,0.034,0.283,5.2,safe_commuters
USR_21142,50,11107,0.401,0.325,1.0,night_owls
USR_21143,27,8392,0.23,0.169,1.4,safe_commuters
USR_21144,32,6763,0.233,0.271,1.8,safe_commuters
USR_21145,30,2578,0.058,0.241,0.9,weekend_warriors
USR_21146,68,7585,0.115,0.344,5.0,safe_commuters
USR_21147,75,11021,0.184,0.16,0.9,safe_commuters
USR_21148,71,10128,0.142,0.339,4.1,safe_commuters
USR_21149,75,19727,0.057,0.245,3.2,safe_commuters
USR_21150,49,22784,0.014,0.217,2.5,safe_commuters
USR_21151,22,5303,0.412,0.243,0.6,young_pros
USR_21152,39,6879,0.157,0.189,3.4,safe_commuters
USR_21153,66,17867,0.028,0.412,2.2,safe_commuters
USR_21154,46,18304,0.103,0.333,1.8,safe_commuters
USR_21155,76,3959,0.069,0.325,2.3,weekend_warriors
USR_21156,51,12671,0.103,0.33,1.8,safe_commuters
USR_21157,20,7853,0.078,0.48,5.1,young_pros
USR_21158,78,4042,0.022,0.357,1.5,weekend_warriors
USR_21159,57,11434,0.175,0.204,0.8,safe_commuters
USR_21160,61,4930,0.174,0.349,0.7,weekend_warriors
USR_21161,44,12055,0.093,0.206,0.9,safe_commuters
USR_21162,46,11967,0.374,0.44,9.7,night_owls
USR_21163,38,15585,0.089,0.333,3.7,safe_commuters
USR_21164,37,3561,0.132,0.203,3.6,weekend_warriors
USR_21165,70,3859,0.417,0.177,0.7,weekend_warriors
USR_21166,39,4324,0.016,0.386,2.8,weekend_warriors
USR_21167,28,2622,0.11,0.308,3.4,weekend_warriors
USR_21168,54,2207,0.218,0.175,4.2,weekend_warriors
USR_21169,76,12673,0.026,0.232,1.4,safe_commuters
USR_21170,60,7900,0.144,0.279,0.5,safe_commuters
USR_21171,54,20336,0.063,0.462,7.9,safe_commuters
USR_21172,31,8181,0.031,0.46,4.1,safe_commuters
USR_21173,66,14753,0.368,0.352,6.9,night_owls
USR_21174,19,3823,0.114,0.402,3.8,young_pros
USR_21175,60,10784,0.379,0.248,5.9,night_owls
USR_21176,58,4291,0.042,0.263,8.1,weekend_warriors
USR_21177,24,3643,0.079,0.335,2.3,young_pros
USR_21178,83,5289,0.592,0.318,1.0,night_owls
USR_21179,46,6816,0.115,0.198,1.5,safe_commuters
USR_21180,66,16021,0.06,0.244,1.7,safe_commuters
USR_21181,55,14430,0.036,0.191,1.8,safe_commuters
USR_21182,54,11608,0.103,0.23,2.7,safe_commuters
USR_21183,48,9380,0.002,0.156,4.0,safe_commuters
USR_21184,40,15018,0.274,0.437,2.3,safe_commuters
USR_21185,56,4053,0.172,0.42,2.6,weekend_warriors
USR_21186,24,7915,0.168,0.127,0.6,young_pros
USR_21187,65,4236,0.067,0.304,6.0,weekend_warriors
USR_21188,25,13680,0.198,0.236,9.3,safe_commuters
USR_21189,40,9834,0.024,0.358,3.8,safe_commuters
USR_21190,74,8475,0.02,0.356,2.3,safe_commuters
USR_21191,50,13430,0.238,0.246,2.9,safe_commuters
USR_21192,32,4126,0.613,0.452,1.8,weekend_warriors
USR_21193,58,9435,0.235,0.299,0.5,safe_commuters
USR_21194,52,5504,0.054,0.412,0.9,safe_commuters
USR_21195,20,6451,0.032,0.19,2.1,young_pros
USR_21196,78,22717,0.306,0.346,3.8,night_owls
USR_21197,20,63344,0.027,0.246,1.8,young_pros
USR_21198,19,4631,0.103,0.194,5.0,young_pros
USR_21199,70,8828,0.039,0.356,7.2,safe_commuters
USR_21200,34,7536,0.108,0.155,2.2,safe_commuters
USR_21201,20,7654,0.28,0.292,1.7,young_pros
USR_21202,20,6656,0.087,0.484,6.5,young_pros
USR_21203,82,17021,0.413,0.384,2.9,night_owls
USR_21204,42,5101,0.189,0.269,0.5,safe_commuters
USR_21205,58,16138,0.384,0.337,6.7,night_owls
USR_21206,79,4303,0.206,0.406,5.3,weekend_warriors
USR_21207,83,3788,0.042,0.253,0.6,weekend_warriors
USR_21208,27,23593,0.068,0.048,2.1,safe_commuters
USR_21209,53,11151,0.029,0.324,1.4,safe_commuters
USR_21210,67,5768,0.279,0.467,1.0,safe_commuters
USR_21211,43,4178,0.043,0.418,2.0,weekend_warriors
USR_21212,46,7906,0.017,0.259,7.8,safe_commuters
USR_21213,42,9061,0.068,0.327,0.5,safe_commuters
USR_21214,22,19254,0.089,0.185,4.3,young_pros
USR_21215,49,5042,0.148,0.0,3.9,safe_commuters
USR_21216,23,2590,0.126,0.271,5.6,young_pros
USR_21217,37,14896,0.013,0.413,2.8,safe_commuters
USR_21218,60,6755,0.155,0.232,1.4,safe_commuters
USR_21219,41,3838,0.077,0.27,2.7,weekend_warriors
USR_21220,20,6769,0.014,0.379,1.3,young_pros
USR_21221,50,13168,0.239,0.262,1.8,safe_commuters
USR_21222,57,4621,0.014,0.218,4.5,weekend_warriors
USR_21223,72,19915,0.015,0.179,4.4,safe_commuters
USR_21224,80,7660,0.008,0.095,1.6,safe_commuters
USR_21225,70,21577,0.339,0.277,1.3,night_owls
USR_21226,76,13781,0.146,0.084,1.8,safe_commuters
USR_21227,28,5601,0.071,0.299,3.6,safe_commuters
USR_21228,81,12496,0.207,0.45,7.2,safe_commuters
USR_21229,59,10864,0.071,0.312,0.9,safe_commuters
USR_21230,27,32449,0.138,0.467,5.3,safe_commuters
USR_21231,40,11222,0.124,0.296,1.6,safe_commuters
USR_21232,43,5562,0.219,0.092,9.7,safe_commuters
USR_21233,33,19052,0.103,0.309,2.3,safe_commuters
USR_21234,69,7133,0.339,0.38,1.7,night_owls
USR_21235,22,12553,0.139,0.239,1.4,young_pros
USR_21236,63,3749,0.257,0.253,3.6,weekend_warriors
USR_21237,81,12854,0.034,0.103,1.4,safe_commuters
USR_21238,78,7816,0.228,0.382,2.4,safe_commuters
USR_21239,38,24859,0.024,0.281,0.6,safe_commuters
USR_21240,68,12085,0.266,0.22,2.0,safe_commuters
USR_21241,55,9558,0.157,0.24,3.0,safe_commuters
USR_21242,74,7689,0.255,0.166,0.7,safe_commuters
USR_21243,58,6587,0.112,0.261,8.6,safe_commuters
USR_21244,68,3984,0.132,0.221,3.4,weekend_warriors
USR_21245,35,12849,0.103,0.277,7.3,safe_commuters
USR_21246,36,4476,0.148,0.306,2.0,weekend_warriors
USR_21247,38,34972,0.113,0.055,1.2,safe_commuters
USR_21248,37,2526,0.121,0.198,1.5,weekend_warriors
USR_21249,20,15187,0.382,0.398,1.2,young_pros
USR_21250,25,4064,0.08,0.339,2.6,weekend_warriors
USR_21251,81,6556,0.028,0.053,2.8,safe_commuters
USR_21252,71,9317,0.23,0.271,1.3,safe_commuters
USR_21253,28,7599,0.017,0.301,1.6,safe_commuters
USR_21254,40,9827,0.168,0.34,7.9,safe_commuters
USR_21255,45,17087,0.005,0.299,4.6,safe_commuters
USR_21256,81,11572,0.018,0.456,3.8,safe_commuters
USR_21257,29,3434,0.069,0.273,1.5,weekend_warriors
USR_21258,28,5376,0.071,0.377,1.8,safe_commuters
USR_21259,23,13687,0.311,0.212,1.8,young_pros
USR_21260,37,3994,0.205,0.216,4.3,weekend_warriors
USR_21261,58,3100,0.14,0.307,2.7,weekend_warriors
USR_21262,68,3852,0.332,0.356,9.7,weekend_warriors
USR_21263,61,8757,0.085,0.305,1.7,safe_commuters
USR_21264,56,24181,0.054,0.25,0.6,safe_commuters
USR_21265,21,3857,0.226,0.215,4.3,young_pros
USR_21266,57,12286,0.063,0.404,3.2,safe_commuters
USR_21267,34,4842,0.392,0.112,8.5,weekend_warriors
USR_21268,76,8016,0.019,0.454,0.5,safe_commuters
USR_21269,40,1804,0.125,0.156,2.8,weekend_warriors
USR_21270,72,7261,0.232,0.182,1.1,safe_commuters
USR_21271,64,4413,0.111,0.296,0.5,weekend_warriors
USR_21272,41,4786,0.126,0.426,0.9,weekend_warriors
USR_21273,37,12810,0.104,0.179,0.8,safe_commuters
USR_21274,25,15805,0.042,0.277,1.3,safe_commuters
USR_21275,28,9992,0.051,0.3,2.1,safe_commuters
USR_21276,53,8173,0.41,0.4,3.1,night_owls
USR_21277,44,15101,0.058,0.476,2.2,safe_commuters
USR_21278,38,5264,0.038,0.44,1.0,safe_commuters
USR_21279,47,21137,0.035,0.271,0.4,safe_commuters
USR_21280,44,17200,0.041,0.227,1.8,safe_commuters
USR_21281,61,9194,0.029,0.259,2.8,safe_commuters
USR_21282,75,2584,0.027,0.322,2.8,weekend_warriors
USR_21283,80,12084,0.075,0.399,4.1,safe_commuters
USR_21284,40,8900,0.048,0.498,3.7,safe_commuters
USR_21285,50,9164,0.028,0.23,2.0,safe_commuters
USR_21286,25,6567,0.098,0.301,4.1,safe_commuters
USR_21287,78,7690,0.016,0.481,5.9,safe_commuters
USR_21288,57,10431,0.151,0.058,3.7,safe_commuters
USR_21289,59,13849,0.106,0.232,0.6,safe_commuters
USR_21290,64,16049,0.005,0.298,2.5,safe_commuters
USR_21291,47,6831,0.132,0.235,0.5,safe_commuters
USR_21292,80,12923,0.125,0.286,2.4,safe_commuters
USR_21293,27,12281,0.1,0.232,4.6,safe_commuters
USR_21294,51,9796,0.048,0.373,2.3,safe_commuters
USR_21295,40,3956,0.022,0.237,1.7,weekend_warriors
USR_21296,47,4572,0.048,0.29,4.2,weekend_warriors
USR_21297,73,15949,0.241,0.364,1.7,safe_commuters
USR_21298,33,5855,0.005,0.408,3.7,safe_commuters
USR_21299,60,7865,0.058,0.284,10.0,safe_commuters
USR_21300,84,26759,0.124,0.298,1.6,safe_commuters
USR_21301,68,22955,0.431,0.25,1.1,night_owls
USR_21302,19,8381,0.098,0.385,3.9,young_pros
USR_21303,66,8796,0.042,0.237,5.8,safe_commuters
USR_21304,81,8069,0.029,0.333,2.7,safe_commuters
USR_21305,26,20919,0.157,0.14,2.8,safe_commuters
USR_21306,52,10534,0.15,0.131,1.2,safe_commuters
USR_21307,74,13356,0.094,0.252,5.3,safe_commuters
USR_21308,31,10076,0.032,0.269,0.7,safe_commuters
USR_21309,67,8815,0.097,0.248,4.7,safe_commuters
USR_21310,57,12102,0.004,0.428,0.5,safe_commuters
USR_21311,41,10112,0.044,0.39,3.5,safe_commuters
USR_21312,59,6739,0.009,0.306,3.8,safe_commuters
USR_21313,34,9329,0.211,0.273,1.8,safe_commuters
USR_21314,65,6303,0.064,0.382,5.0,safe_commuters
USR_21315,80,8332,0.168,0.142,1.1,safe_commuters
USR_21316,60,9229,0.072,0.346,10.0,safe_commuters
USR_21317,29,10389,0.22,0.241,3.0,safe_commuters
USR_21318,68,5002,0.209,0.344,5.5,safe_commuters
USR_21319,55,19642,0.144,0.17,5.1,safe_commuters
USR_21320,55,1947,0.099,0.15,10.0,weekend_warriors
USR_21321,77,11940,0.036,0.098,2.0,safe_commuters
USR_21322,59,14070,0.069,0.249,3.8,safe_commuters
USR_21323,25,8638,0.051,0.217,2.8,safe_commuters
USR_21324,83,14559,0.219,0.209,2.7,safe_commuters
USR_21325,69,9892,0.052,0.206,3.9,safe_commuters
USR_21326,42,9449,0.11,0.123,1.8,safe_commuters
USR_21327,57,7039,0.092,0.433,1.9,safe_commuters
USR_21328,62,7286,0.172,0.224,2.2,safe_commuters
USR_21329,33,7224,0.649,0.391,2.2,night_owls
USR_21330,66,3559,0.18,0.299,1.9,weekend_warriors
USR_21331,78,14375,0.074,0.324,3.8,safe_commuters
USR_21332,34,13500,0.697,0.277,0.3,night_owls
USR_21333,34,5642,0.07,0.273,2.8,safe_commuters
USR_21334,50,5609,0.13,0.32,0.9,safe_commuters
USR_21335,69,5250,0.005,0.189,3.6,safe_commuters
USR_21336,78,4523,0.191,0.324,0.8,weekend_warriors
USR_21337,32,4095,0.066,0.194,1.5,weekend_warriors
USR_21338,29,17879,0.353,0.38,2.6,night_owls
USR_21339,42,9493,0.225,0.249,3.3,safe_commuters
USR_21340,19,14588,0.025,0.254,1.6,young_pros
USR_21341,84,9418,0.244,0.357,10.0,safe_commuters
USR_21342,73,9959,0.148,0.192,2.6,safe_commuters
USR_21343,27,6972,0.016,0.2,3.3,safe_commuters
USR_21344,67,9581,0.39,0.134,1.6,night_owls
USR_21345,81,21860,0.174,0.116,4.3,safe_commuters
USR_21346,71,5761,0.474,0.328,1.0,night_owls
USR_21347,39,14336,0.315,0.346,5.7,night_owls
USR_21348,84,8322,0.065,0.164,1.0,safe_commuters
USR_21349,26,9013,0.125,0.329,2.6,safe_commuters
USR_21350,34,5605,0.059,0.167,0.5,safe_commuters
USR_21351,53,8039,0.051,0.239,4.7,safe_commuters
USR_21352,25,14074,0.094,0.245,2.2,safe_commuters
USR_21353,40,3302,0.152,0.36,2.1,weekend_warriors
USR_21354,77,8890,0.1,0.136,1.8,safe_commuters
USR_21355,20,3058,0.153,0.233,1.0,young_pros
USR_21356,57,4300,0.118,0.399,0.3,weekend_warriors
USR_21357,18,5341,0.066,0.181,1.9,young_pros
USR_21358,69,14824,0.53,0.271,1.6,night_owls
USR_21359,50,4976,0.068,0.204,2.5,weekend_warriors
USR_21360,63,6560,0.266,0.335,3.9,safe_commuters
USR_21361,70,5064,0.263,0.324,2.3,safe_commuters
USR_21362,59,15581,0.073,0.203,1.2,safe_commuters
USR_21363,47,5018,0.078,0.526,2.5,safe_commuters
USR_21364,31,3331,0.103,0.325,5.1,weekend_warriors
USR_21365,31,9649,0.068,0.209,3.1,safe_commuters
USR_21366,30,6522,0.018,0.376,2.6,safe_commuters
USR_21367,37,3849,0.005,0.288,4.1,weekend_warriors
USR_21368,32,18167,0.208,0.109,1.0,safe_commuters
USR_21369,41,7334,0.065,0.273,7.8,safe_commuters
USR_21370,55,4631,0.173,0.227,4.5,weekend_warriors
USR_21371,73,6820,0.292,0.175,1.3,safe_commuters
USR_21372,70,11331,0.1,0.199,2.1,safe_commuters
USR_21373,74,6280,0.144,0.339,4.8,safe_commuters
USR_21374,63,6412,0.341,0.238,3.7,night_owls
USR_21375,20,8500,0.049,0.201,1.0,young_pros
USR_21376,37,11001,0.052,0.337,3.4,safe_commuters
USR_21377,31,21331,0.021,0.161,1.4,safe_commuters
USR_21378,52,3045,0.023,0.166,2.1,weekend_warriors
USR_21379,62,7554,0.22,0.28,5.5,safe_commuters
USR_21380,22,5789,0.036,0.198,4.6,young_pros
USR_21381,55,8754,0.003,0.227,1.2,safe_commuters
USR_21382,77,7575,0.179,0.138,1.1,safe_commuters
USR_21383,25,4128,0.071,0.201,1.4,weekend_warriors
USR_21384,58,6337,0.125,0.24,1.8,safe_commuters
USR_21385,26,7982,0.002,0.173,2.7,safe_commuters
USR_21386,54,7876,0.336,0.341,1.4,night_owls
USR_21387,58,3266,0.297,0.087,1.9,weekend_warriors
USR_21388,63,6381,0.125,0.303,1.3,safe_commuters
USR_21389,44,14974,0.249,0.108,1.7,safe_commuters
USR_21390,34,10162,0.013,0.226,1.0,safe_commuters
USR_21391,77,4976,0.012,0.198,9.4,weekend_warriors
USR_21392,84,12296,0.175,0.12,1.8,safe_commuters
USR_21393,28,2905,0.004,0.321,3.6,weekend_warriors
USR_21394,76,5617,0.018,0.44,5.7,safe_commuters
USR_21395,26,7018,0.085,0.331,1.7,safe_commuters
USR_21396,28,5776,0.282,0.17,1.5,safe_commuters
USR_21397,48,3105,0.064,0.171,7.7,weekend_warriors
USR_21398,56,4868,0.081,0.312,4.9,weekend_warriors
USR_21399,36,4939,0.359,0.11,2.4,weekend_warriors
USR_21400,30,10023,0.353,0.281,4.8,night_owls
USR_21401,18,12739,0.297,0.373,2.3,young_pros
USR_21402,62,10362,0.088,0.266,3.6,safe_commuters
USR_21403,31,2851,0.166,0.284,2.7,weekend_warriors
USR_21404,78,4544,0.166,0.324,2.7,weekend_warriors
USR_21405,67,6119,0.071,0.305,2.4,safe_commuters
USR_21406,40,8156,0.285,0.225,2.0,safe_commuters
USR_21407,62,20662,0.345,0.322,2.0,night_owls
USR_21408,82,2581,0.252,0.319,4.5,weekend_warriors
USR_21409,71,19441,0.169,0.193,1.3,safe_commuters
USR_21410,82,13022,0.1,0.406,1.4,safe_commuters
USR_21411,47,5081,0.434,0.285,1.9,night_owls
